Dataset,feature_name,Threshold Method,OoD==f(x)=y,Performance Calibrated,OoD Val Fold,OoD Test Fold,bias,k,tpr,tnr,ba
CCT,kNN,ind_span,False,False,OoD Val,OoD Val,Temporal,-1,0.9713905522288756,1.0,0.9856952761144377
CCT,kNN,ind_span,False,False,OoD Val,OoD Test,Unbiased,-1,0.9733865602129075,1.0,0.9866932801064537
CCT,kNN,ind_span,False,False,OoD Val,OoD Test,Class,-1,0.863606121091151,0.9519230769230769,0.9077645990071139
CCT,kNN,ind_span,False,False,OoD Val,OoD Test,Synthetic,-1,0.7558216899534265,0.9519230769230769,0.8538723834382517
CCT,kNN,ind_span,False,False,OoD Val,OoD Test,Temporal,-1,0.9767132401862941,1.0,0.9883566200931471
CCT,kNN,ind_span,False,False,OoD Test,OoD Val,Unbiased,-1,0.9680638722554891,1.0,0.9840319361277445
CCT,kNN,ind_span,False,False,OoD Test,OoD Val,Class,-1,0.8476380572188955,0.9519230769230769,0.8997805670709862
CCT,kNN,ind_span,False,False,OoD Test,OoD Val,Synthetic,-1,0.739853626081171,0.9519230769230769,0.8458883515021239
CCT,kNN,ind_span,False,False,OoD Test,OoD Val,Temporal,-1,0.9713905522288756,1.0,0.9856952761144377
CCT,kNN,ind_span,False,False,OoD Test,OoD Test,Unbiased,-1,0.9733865602129075,1.0,0.9866932801064537
CCT,kNN,ind_span,False,False,OoD Test,OoD Test,Class,-1,0.863606121091151,0.9519230769230769,0.9077645990071139
CCT,kNN,ind_span,False,False,OoD Test,OoD Test,Synthetic,-1,0.7558216899534265,0.9519230769230769,0.8538723834382517
CCT,kNN,ind_span,False,False,OoD Test,OoD Test,Temporal,-1,0.9767132401862941,1.0,0.9883566200931471
CCT,kNN,logistic,False,False,OoD Val,OoD Val,Unbiased,-1,1.0,0.9711538461538461,0.9855769230769231
CCT,kNN,logistic,False,False,OoD Val,OoD Val,Class,-1,0.9986693280106453,0.9471153846153846,0.972892356313015
CCT,kNN,logistic,False,False,OoD Val,OoD Val,Synthetic,-1,0.929474384564205,0.8990384615384616,0.9142564230513333
CCT,kNN,logistic,False,False,OoD Val,OoD Val,Temporal,-1,1.0,0.9711538461538461,0.9855769230769231
CCT,kNN,logistic,False,False,OoD Val,OoD Test,Unbiased,-1,1.0,0.9711538461538461,0.9855769230769231
CCT,kNN,logistic,False,False,OoD Val,OoD Test,Class,-1,1.0,0.9471153846153846,0.9735576923076923
CCT,kNN,logistic,False,False,OoD Val,OoD Test,Synthetic,-1,0.927478376580173,0.8990384615384616,0.9132584190593173
CCT,kNN,logistic,False,False,OoD Val,OoD Test,Temporal,-1,1.0,0.9711538461538461,0.9855769230769231
CCT,kNN,logistic,False,False,OoD Test,OoD Val,Unbiased,-1,1.0,0.9711538461538461,0.9855769230769231
CCT,kNN,logistic,False,False,OoD Test,OoD Val,Class,-1,0.9986693280106453,0.9471153846153846,0.972892356313015
CCT,kNN,logistic,False,False,OoD Test,OoD Val,Synthetic,-1,0.929474384564205,0.8990384615384616,0.9142564230513333
CCT,kNN,logistic,False,False,OoD Test,OoD Val,Temporal,-1,1.0,0.9711538461538461,0.9855769230769231
CCT,kNN,logistic,False,False,OoD Test,OoD Test,Unbiased,-1,1.0,0.9711538461538461,0.9855769230769231
CCT,kNN,logistic,False,False,OoD Test,OoD Test,Class,-1,1.0,0.9471153846153846,0.9735576923076923
CCT,kNN,logistic,False,False,OoD Test,OoD Test,Synthetic,-1,0.9261477045908184,0.8990384615384616,0.91259308306464
CCT,kNN,logistic,False,False,OoD Test,OoD Test,Temporal,-1,1.0,0.9711538461538461,0.9855769230769231
CCT,GradNorm,val_optimal,True,True,OoD Val,OoD Val,Unbiased,-1,0.49032258064516127,0.5302056555269923,0.5102641180860767
CCT,GradNorm,val_optimal,True,True,OoD Val,OoD Val,Class,-1,0.5544554455445545,0.5430861723446894,0.5487708089446219
CCT,GradNorm,val_optimal,True,True,OoD Val,OoD Val,Synthetic,-1,0.6666666666666666,0.42493796526054595,0.5458023159636063
CCT,GradNorm,val_optimal,True,True,OoD Val,OoD Val,Temporal,-1,0.44565217391304346,0.533071381794368,0.4893617778537057
CCT,GradNorm,val_optimal,True,True,OoD Val,OoD Test,Unbiased,-1,0.4585635359116022,0.5235294117647059,0.49104647383815403
CCT,GradNorm,val_optimal,True,True,OoD Val,OoD Test,Class,-1,0.5651821862348179,0.5021008403361344,0.5336415132854762
CCT,GradNorm,val_optimal,True,True,OoD Val,OoD Test,Synthetic,-1,0.7222222222222222,0.4279475982532751,0.5750849102377487
CCT,GradNorm,val_optimal,True,True,OoD Val,OoD Test,Temporal,-1,0.5136363636363637,0.5224681421864521,0.5180522529114079
CCT,GradNorm,val_optimal,True,True,OoD Test,OoD Val,Unbiased,-1,0.5032258064516129,0.5102827763496144,0.5067542914006136
CCT,GradNorm,val_optimal,True,True,OoD Test,OoD Val,Class,-1,0.5734323432343235,0.533066132264529,0.5532492377494262
CCT,GradNorm,val_optimal,True,True,OoD Test,OoD Val,Synthetic,-1,0.6868686868686869,0.41129032258064513,0.5490795047246659
CCT,GradNorm,val_optimal,True,True,OoD Test,OoD Val,Temporal,-1,0.45108695652173914,0.5153896529142108,0.48323830471797496
CCT,GradNorm,val_optimal,True,True,OoD Test,OoD Test,Unbiased,-1,0.49171270718232046,0.5098039215686274,0.5007583143754739
CCT,GradNorm,val_optimal,True,True,OoD Test,OoD Test,Class,-1,0.5838056680161944,0.4915966386554622,0.5377011533358282
CCT,GradNorm,val_optimal,True,True,OoD Test,OoD Test,Synthetic,-1,0.7222222222222222,0.4135995009357455,0.5679108615789838
CCT,GradNorm,val_optimal,True,True,OoD Test,OoD Test,Temporal,-1,0.5454545454545454,0.5077129443326627,0.526583744893604
CCT,GradNorm,ind_span,True,True,OoD Val,OoD Val,Unbiased,-1,0.03225806451612903,0.962082262210797,0.497170163363463
CCT,GradNorm,ind_span,True,True,OoD Val,OoD Val,Class,-1,0.1419141914191419,0.8036072144288577,0.47276070292399985
CCT,GradNorm,ind_span,True,True,OoD Val,OoD Val,Synthetic,-1,0.26262626262626265,0.7016129032258065,0.4821195829260346
CCT,GradNorm,ind_span,True,True,OoD Val,OoD Val,Temporal,-1,0.03260869565217391,0.9593975114603799,0.4960031035562769
CCT,GradNorm,ind_span,True,True,OoD Val,OoD Test,Unbiased,-1,0.04419889502762431,0.9594771241830066,0.5018380096053154
CCT,GradNorm,ind_span,True,True,OoD Val,OoD Test,Class,-1,0.11336032388663968,0.8004201680672269,0.4568902459769333
CCT,GradNorm,ind_span,True,True,OoD Val,OoD Test,Synthetic,-1,0.3333333333333333,0.7049282595134123,0.5191307964233728
CCT,GradNorm,ind_span,True,True,OoD Val,OoD Test,Temporal,-1,0.07727272727272727,0.9557344064386318,0.5165035668556796
CCT,GradNorm,ind_span,True,True,OoD Test,OoD Val,Unbiased,-1,0.03225806451612903,0.962082262210797,0.497170163363463
CCT,GradNorm,ind_span,True,True,OoD Test,OoD Val,Class,-1,0.1419141914191419,0.8036072144288577,0.47276070292399985
CCT,GradNorm,ind_span,True,True,OoD Test,OoD Val,Synthetic,-1,0.26262626262626265,0.7016129032258065,0.4821195829260346
CCT,GradNorm,ind_span,True,True,OoD Test,OoD Val,Temporal,-1,0.03260869565217391,0.9593975114603799,0.4960031035562769
CCT,GradNorm,ind_span,True,True,OoD Test,OoD Test,Unbiased,-1,0.04419889502762431,0.9594771241830066,0.5018380096053154
CCT,GradNorm,ind_span,True,True,OoD Test,OoD Test,Class,-1,0.11336032388663968,0.8004201680672269,0.4568902459769333
CCT,GradNorm,ind_span,True,True,OoD Test,OoD Test,Synthetic,-1,0.3333333333333333,0.7049282595134123,0.5191307964233728
CCT,GradNorm,ind_span,True,True,OoD Test,OoD Test,Temporal,-1,0.07727272727272727,0.9557344064386318,0.5165035668556796
CCT,GradNorm,logistic,True,True,OoD Val,OoD Val,Unbiased,-1,1.0,0.0006426735218508783,0.5003213367609254
CCT,GradNorm,logistic,True,True,OoD Val,OoD Val,Class,-1,0.9966996699669967,0.012024048096192397,0.5043618590315946
CCT,GradNorm,logistic,True,True,OoD Val,OoD Val,Synthetic,-1,0.98989898989899,0.045285359801488845,0.5175921748502395
CCT,GradNorm,logistic,True,True,OoD Val,OoD Val,Temporal,-1,1.0,0.0,0.5
CCT,GradNorm,logistic,True,True,OoD Val,OoD Test,Unbiased,-1,1.0,0.0,0.5
CCT,GradNorm,logistic,True,True,OoD Val,OoD Test,Class,-1,0.9983805668016195,0.01680672268907568,0.5075936447453475
CCT,GradNorm,logistic,True,True,OoD Val,OoD Test,Synthetic,-1,1.0,0.04990642545227697,0.5249532127261385
CCT,GradNorm,logistic,True,True,OoD Val,OoD Test,Temporal,-1,1.0,0.0,0.5
CCT,GradNorm,logistic,True,True,OoD Test,OoD Val,Unbiased,-1,1.0,0.0006426735218508783,0.5003213367609254
CCT,GradNorm,logistic,True,True,OoD Test,OoD Val,Class,-1,0.9966996699669967,0.01002004008016033,0.5033598550235785
CCT,GradNorm,logistic,True,True,OoD Test,OoD Val,Synthetic,-1,0.98989898989899,0.045285359801488845,0.5175921748502395
CCT,GradNorm,logistic,True,True,OoD Test,OoD Val,Temporal,-1,1.0,0.0,0.5
CCT,GradNorm,logistic,True,True,OoD Test,OoD Test,Unbiased,-1,1.0,0.0,0.5
CCT,GradNorm,logistic,True,True,OoD Test,OoD Test,Class,-1,0.9983805668016195,0.014705882352941124,0.5065432245772803
CCT,GradNorm,logistic,True,True,OoD Test,OoD Test,Synthetic,-1,1.0,0.049282595134123475,0.5246412975670618
CCT,GradNorm,logistic,True,True,OoD Test,OoD Test,Temporal,-1,1.0,0.0,0.5
CCT,GradNorm,val_optimal,True,False,OoD Val,OoD Val,Unbiased,-1,0.48902195608782434,0.6538461538461539,0.5714340549669891
CCT,GradNorm,val_optimal,True,False,OoD Val,OoD Val,Class,-1,0.5544554455445545,0.5430861723446894,0.5487708089446219
CCT,GradNorm,val_optimal,True,False,OoD Val,OoD Val,Synthetic,-1,0.6666666666666666,0.42493796526054595,0.5458023159636063
CCT,GradNorm,val_optimal,True,False,OoD Val,OoD Val,Temporal,-1,0.44565217391304346,0.533071381794368,0.4893617778537057
CCT,GradNorm,val_optimal,True,False,OoD Val,OoD Test,Unbiased,-1,0.4585635359116022,0.5235294117647059,0.49104647383815403
CCT,GradNorm,val_optimal,True,False,OoD Val,OoD Test,Class,-1,0.5651821862348179,0.5021008403361344,0.5336415132854762
CCT,GradNorm,val_optimal,True,False,OoD Val,OoD Test,Synthetic,-1,0.7222222222222222,0.4279475982532751,0.5750849102377487
CCT,GradNorm,val_optimal,True,False,OoD Val,OoD Test,Temporal,-1,0.5136363636363637,0.5224681421864521,0.5180522529114079
CCT,GradNorm,val_optimal,True,False,OoD Test,OoD Val,Unbiased,-1,0.5109780439121756,0.6538461538461539,0.5824120988791648
CCT,GradNorm,val_optimal,True,False,OoD Test,OoD Val,Class,-1,0.5734323432343235,0.533066132264529,0.5532492377494262
CCT,GradNorm,val_optimal,True,False,OoD Test,OoD Val,Synthetic,-1,0.6868686868686869,0.41129032258064513,0.5490795047246659
CCT,GradNorm,val_optimal,True,False,OoD Test,OoD Val,Temporal,-1,0.45108695652173914,0.5153896529142108,0.48323830471797496
CCT,GradNorm,val_optimal,True,False,OoD Test,OoD Test,Unbiased,-1,0.49171270718232046,0.5098039215686274,0.5007583143754739
CCT,GradNorm,val_optimal,True,False,OoD Test,OoD Test,Class,-1,0.5838056680161944,0.4915966386554622,0.5377011533358282
CCT,GradNorm,val_optimal,True,False,OoD Test,OoD Test,Synthetic,-1,0.7222222222222222,0.4135995009357455,0.5679108615789838
CCT,GradNorm,val_optimal,True,False,OoD Test,OoD Test,Temporal,-1,0.5454545454545454,0.5077129443326627,0.526583744893604
CCT,GradNorm,ind_span,True,False,OoD Val,OoD Val,Unbiased,-1,0.036593479707252165,0.9567307692307693,0.4966621244690107
CCT,GradNorm,ind_span,True,False,OoD Val,OoD Val,Class,-1,0.1419141914191419,0.8036072144288577,0.47276070292399985
CCT,GradNorm,ind_span,True,False,OoD Val,OoD Val,Synthetic,-1,0.26262626262626265,0.7016129032258065,0.4821195829260346
CCT,GradNorm,ind_span,True,False,OoD Val,OoD Val,Temporal,-1,0.03260869565217391,0.9593975114603799,0.4960031035562769
CCT,GradNorm,ind_span,True,False,OoD Val,OoD Test,Unbiased,-1,0.04419889502762431,0.9594771241830066,0.5018380096053154
CCT,GradNorm,ind_span,True,False,OoD Val,OoD Test,Class,-1,0.11336032388663968,0.8004201680672269,0.4568902459769333
CCT,GradNorm,ind_span,True,False,OoD Val,OoD Test,Synthetic,-1,0.3333333333333333,0.7049282595134123,0.5191307964233728
CCT,GradNorm,ind_span,True,False,OoD Val,OoD Test,Temporal,-1,0.07727272727272727,0.9557344064386318,0.5165035668556796
CCT,GradNorm,ind_span,True,False,OoD Test,OoD Val,Unbiased,-1,0.036593479707252165,0.9567307692307693,0.4966621244690107
CCT,GradNorm,ind_span,True,False,OoD Test,OoD Val,Class,-1,0.1419141914191419,0.8036072144288577,0.47276070292399985
CCT,GradNorm,ind_span,True,False,OoD Test,OoD Val,Synthetic,-1,0.26262626262626265,0.7016129032258065,0.4821195829260346
CCT,GradNorm,ind_span,True,False,OoD Test,OoD Val,Temporal,-1,0.03260869565217391,0.9593975114603799,0.4960031035562769
CCT,GradNorm,ind_span,True,False,OoD Test,OoD Test,Unbiased,-1,0.04419889502762431,0.9594771241830066,0.5018380096053154
CCT,GradNorm,ind_span,True,False,OoD Test,OoD Test,Class,-1,0.11336032388663968,0.8004201680672269,0.4568902459769333
CCT,GradNorm,ind_span,True,False,OoD Test,OoD Test,Synthetic,-1,0.3333333333333333,0.7049282595134123,0.5191307964233728
