,Tree,t,Risk Estimate,True Risk,E[f(x)=y],Accuracy,ood_pred,is_ood,Estimated Rate,ind_acc,ood_val_acc,ood_test_acc,Rate Error,Accuracy Error,tpr,tnr,ba,rate,test_set,val_set,Dataset
1,Detector Tree,350.5,3044.8576785210475,3535.1057644110274,0.2827784717945764,0.3346616541353383,0.34536340852130326,0.11571428571428571,0.4499008354218881,0.4189814814814815,0.1125,0.1125,0.33878972431077703,0.05217827586539676,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.1111111111111111,Art,Art,OfficeHome
0,Base Tree,350.5,4937.08527270852,4673.536340852131,0.2947401192281114,0.3379448621553885,0.283734335839599,0.08754385964912281,0.405379671400724,0.4189814814814815,0.1125,0.1125,0.2942685602896129,0.045580517755293586,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.1111111111111111,Art,Art,OfficeHome
1,Detector Tree,350.5,3107.3586823941423,3600.1837593984965,0.2836800034461796,0.3379448621553885,0.283734335839599,0.08754385964912281,0.405379671400724,0.4189814814814815,0.1125,0.1125,0.2942685602896129,0.05486562890214485,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.1111111111111111,Art,Art,OfficeHome
0,Base Tree,350.5,4896.581292054726,4783.458646616541,0.30138011605660237,0.3199248120300752,0.28982456140350876,0.11649122807017545,0.38371442495126706,0.4189814814814815,0.1125,0.1125,0.27260331384015596,0.06437891346163763,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.1111111111111111,Art,Art,OfficeHome
1,Detector Tree,350.5,3008.605733023198,3710.3276441102757,0.31365614367196215,0.3199248120300752,0.28982456140350876,0.11649122807017545,0.38371442495126706,0.4189814814814815,0.1125,0.1125,0.27260331384015596,0.06475826422321819,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.1111111111111111,Art,Art,OfficeHome
0,Base Tree,350.5,4812.327854017761,4645.711779448621,0.3151921550790556,0.34250626566416037,0.25786967418546364,0.11137844611528822,0.3386479532163743,0.4189814814814815,0.1125,0.1125,0.22753684210526323,0.034971307589962586,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.1111111111111111,Art,Art,OfficeHome
1,Detector Tree,350.5,3233.1493917692396,3642.947819548872,0.30114681573823743,0.34250626566416037,0.25786967418546364,0.11137844611528822,0.3386479532163743,0.4189814814814815,0.1125,0.1125,0.22753684210526323,0.04508429850657997,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.1111111111111111,Art,Art,OfficeHome
0,Base Tree,350.5,4670.115123510938,4386.117794486216,0.33850571745722324,0.385062656641604,0.20210526315789473,0.12518796992481204,0.2625795321637427,0.4189814814814815,0.1125,0.1125,0.15146842105263159,0.056021610636674005,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.1111111111111111,Art,Art,OfficeHome
1,Detector Tree,350.5,3336.587116930966,3610.2231328320804,0.33952528051559283,0.385062656641604,0.20210526315789473,0.12518796992481204,0.2625795321637427,0.4189814814814815,0.1125,0.1125,0.15146842105263159,0.05526724264666906,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.1111111111111111,Art,Art,OfficeHome
0,Base Tree,350.5,4540.458539022454,4427.854636591479,0.3597608952422207,0.3782205513784461,0.14992481203007518,0.11952380952380952,0.1932272904483431,0.4189814814814815,0.1125,0.1125,0.082116179337232,0.04012637602236043,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.1111111111111111,Art,Art,OfficeHome
1,Detector Tree,350.5,3644.3015763281514,3843.4145112781953,0.3445118864141833,0.3782205513784461,0.14992481203007518,0.11952380952380952,0.1932272904483431,0.4189814814814815,0.1125,0.1125,0.082116179337232,0.044063866056889986,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.1111111111111111,Art,Art,OfficeHome
0,Base Tree,350.5,4427.470144922492,4473.2606516290725,0.37828358279959157,0.3707769423558897,0.13448621553884713,0.13448621553884713,0.1327907268170426,0.4189814814814815,0.1125,0.1125,0.02373113338902813,0.04016069734521488,1.0,1.0,1.0,0.1111111111111111,Art,Art,OfficeHome
1,Detector Tree,350.5,3807.8920446428574,3875.674110275689,0.37990533959899747,0.3707769423558897,0.13448621553884713,0.13448621553884713,0.1327907268170426,0.4189814814814815,0.1125,0.1125,0.02373113338902813,0.04058304235588972,1.0,1.0,1.0,0.1111111111111111,Art,Art,OfficeHome
0,Base Tree,350.5,5113.981481481482,4873.50626566416,0.2657407407407407,0.3051629072681704,0.48195488721804514,0.2530576441102757,0.5,0.4189814814814815,0.1125,0.1125,0.2777777777777778,0.04189872830223709,0.5,0.5,0.5,0.2222222222222222,Art,Art,OfficeHome
1,Detector Tree,350.5,3105.635670662236,3395.0096491228073,0.26805125126737334,0.3051629072681704,0.48195488721804514,0.2530576441102757,0.5,0.4189814814814815,0.1125,0.1125,0.2777777777777778,0.04012096706996588,0.5,0.5,0.5,0.2222222222222222,Art,Art,OfficeHome
0,Base Tree,350.5,5112.54884655569,4838.3433583959895,0.26597559892529676,0.31092731829573933,0.4938095238095238,0.18802005012531328,0.49923369534948486,0.4189814814814815,0.1125,0.1125,0.2770114731272626,0.04655209072062874,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.2222222222222222,Art,Art,OfficeHome
1,Detector Tree,350.5,3102.340505477653,3309.631228070176,0.26764859537720626,0.31092731829573933,0.4938095238095238,0.18802005012531328,0.49923369534948486,0.4189814814814815,0.1125,0.1125,0.2770114731272626,0.0450633524614224,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.2222222222222222,Art,Art,OfficeHome
0,Base Tree,350.5,5081.659783991873,4820.914786967419,0.2710393796734635,0.3137844611528822,0.4229824561403509,0.18651629072681705,0.48271138958507376,0.4189814814814815,0.1125,0.1125,0.2604891673628516,0.04856918226636551,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.2222222222222222,Art,Art,OfficeHome
1,Detector Tree,350.5,3080.2774743660784,3469.8479699248123,0.2826878387573885,0.3137844611528822,0.4229824561403509,0.18651629072681705,0.48271138958507376,0.4189814814814815,0.1125,0.1125,0.2604891673628516,0.04171313358539459,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.2222222222222222,Art,Art,OfficeHome
0,Base Tree,350.5,5036.009292219746,4775.9674185463655,0.2785230668492218,0.32115288220551375,0.3839598997493734,0.2130827067669173,0.4582933166248956,0.4189814814814815,0.1125,0.1125,0.2360710944026734,0.05223685301216004,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2222222222222222,Art,Art,OfficeHome
1,Detector Tree,350.5,3135.430077541864,3538.7942355889722,0.26683700096707674,0.32115288220551375,0.3839598997493734,0.2130827067669173,0.4582933166248956,0.4189814814814815,0.1125,0.1125,0.2360710944026734,0.05877840141434444,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2222222222222222,Art,Art,OfficeHome
0,Base Tree,350.5,4992.618696401498,4794.31328320802,0.28563627927844304,0.3181453634085213,0.35421052631578953,0.2006015037593985,0.4350840434419382,0.4189814814814815,0.1125,0.1125,0.21286182121971595,0.034097213300741565,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.2222222222222222,Art,Art,OfficeHome
1,Detector Tree,350.5,3022.5691841540847,3443.068320802005,0.284080996525045,0.3181453634085213,0.35421052631578953,0.2006015037593985,0.4350840434419382,0.4189814814814815,0.1125,0.1125,0.21286182121971595,0.03536487035806738,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.2222222222222222,Art,Art,OfficeHome
0,Base Tree,350.5,4948.712793493508,4619.568922305764,0.29283396827975283,0.3467919799498747,0.33696741854636586,0.21160401002506268,0.4115991367307157,0.4189814814814815,0.1125,0.1125,0.18937691450849348,0.05866402103509804,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.2222222222222222,Art,Art,OfficeHome
1,Detector Tree,350.5,2961.848990333953,3431.343107769423,0.3063159952282616,0.3467919799498747,0.33696741854636586,0.21160401002506268,0.4115991367307157,0.4189814814814815,0.1125,0.1125,0.18937691450849348,0.05069455556392281,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.2222222222222222,Art,Art,OfficeHome
0,Base Tree,350.5,4880.144099600854,4740.957393483709,0.30407473777035177,0.3268922305764411,0.30796992481203006,0.23348370927318296,0.3749223057644111,0.4189814814814815,0.1125,0.1125,0.15270008354218886,0.03026688232928,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.2222222222222222,Art,Art,OfficeHome
1,Detector Tree,350.5,3198.7735039203935,3512.5079197994987,0.2838661557292243,0.3268922305764411,0.30796992481203006,0.23348370927318296,0.3749223057644111,0.4189814814814815,0.1125,0.1125,0.15270008354218886,0.04487065367469408,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.2222222222222222,Art,Art,OfficeHome
0,Base Tree,350.5,4827.327153310231,4592.203007518797,0.3127332535556999,0.3512781954887218,0.3006516290726817,0.2318546365914787,0.346670955165692,0.4189814814814815,0.1125,0.1125,0.12444873294346984,0.050076381076147175,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.2222222222222222,Art,Art,OfficeHome
1,Detector Tree,350.5,3125.573688959171,3405.7784962406017,0.32392207733602546,0.3512781954887218,0.3006516290726817,0.2318546365914787,0.346670955165692,0.4189814814814815,0.1125,0.1125,0.12444873294346984,0.04688107775705675,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.2222222222222222,Art,Art,OfficeHome
0,Base Tree,350.5,4643.622414472396,4983.275689223057,0.3428487845127221,0.28716791979949874,0.21877192982456142,0.2205012531328321,0.24840879977722086,0.4189814814814815,0.1125,0.1125,0.03625307713728767,0.05591746279278439,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.2222222222222222,Art,Art,OfficeHome
1,Detector Tree,350.5,3443.048544331543,4044.749448621554,0.33386770446427855,0.28716791979949874,0.21877192982456142,0.2205012531328321,0.24840879977722086,0.4189814814814815,0.1125,0.1125,0.03625307713728767,0.04753760233251001,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.2222222222222222,Art,Art,OfficeHome
0,Base Tree,350.5,4574.291120231134,4777.649122807017,0.3542145704539125,0.32087719298245615,0.21303258145363407,0.21303258145363407,0.21132406015037597,0.4189814814814815,0.1125,0.1125,0.028248370927318293,0.03870605611250346,1.0,1.0,1.0,0.2222222222222222,Art,Art,OfficeHome
1,Detector Tree,350.5,3555.994643917293,3802.4573934837094,0.36231968045112783,0.32087719298245615,0.21303258145363407,0.21303258145363407,0.21132406015037597,0.4189814814814815,0.1125,0.1125,0.028248370927318293,0.043659129072681706,1.0,1.0,1.0,0.2222222222222222,Art,Art,OfficeHome
0,Base Tree,350.5,5113.981481481482,4812.812030075188,0.2657407407407407,0.31511278195488723,0.47731829573934836,0.31283208020050124,0.5,0.4189814814814815,0.1125,0.1125,0.1666666666666667,0.050555555555555576,0.5,0.5,0.5,0.3333333333333333,Art,Art,OfficeHome
1,Detector Tree,350.5,3159.130285292557,3234.281954887218,0.26776053294593993,0.31511278195488723,0.47731829573934836,0.31283208020050124,0.5,0.4189814814814815,0.1125,0.1125,0.1666666666666667,0.04868762742593525,0.5,0.5,0.5,0.3333333333333333,Art,Art,OfficeHome
0,Base Tree,350.5,5110.292490800046,4716.954887218045,0.26634549331146795,0.3308270676691729,0.46729323308270676,0.2918546365914787,0.49802678919521026,0.4189814814814815,0.1125,0.1125,0.16469345586187692,0.07352883272997308,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.3333333333333333,Art,Art,OfficeHome
1,Detector Tree,350.5,3095.604600074142,3215.0506265664158,0.27977998240234325,0.3308270676691729,0.46729323308270676,0.2918546365914787,0.49802678919521026,0.4189814814814815,0.1125,0.1125,0.16469345586187692,0.0674019456839878,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.3333333333333333,Art,Art,OfficeHome
0,Base Tree,350.5,5096.008728044391,4968.140350877193,0.2686870937632146,0.28964912280701754,0.4429323308270676,0.2883458646616541,0.49038652186020604,0.4189814814814815,0.1125,0.1125,0.15705318852687275,0.029833747434429694,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.3333333333333333,Art,Art,OfficeHome
1,Detector Tree,350.5,3102.319037774825,3501.9337343358397,0.25932789938175044,0.28964912280701754,0.4429323308270676,0.2883458646616541,0.49038652186020604,0.4189814814814815,0.1125,0.1125,0.15705318852687275,0.03411704902028956,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.3333333333333333,Art,Art,OfficeHome
0,Base Tree,350.5,5078.839807852965,5130.501253132832,0.2715016708437761,0.2630325814536341,0.44127819548872177,0.33037593984962405,0.48120300751879697,0.4189814814814815,0.1125,0.1125,0.1478696741854637,0.03282615891580804,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,Art,Art,OfficeHome
1,Detector Tree,350.5,3093.9771346410153,3470.998471177945,0.26247102669605155,0.2630325814536341,0.44127819548872177,0.33037593984962405,0.48120300751879697,0.4189814814814815,0.1125,0.1125,0.1478696741854637,0.03277286362327342,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,Art,Art,OfficeHome
0,Base Tree,350.5,5061.262307136153,5206.330827067669,0.27438322833833556,0.2506015037593985,0.4311278195488722,0.32709273182957393,0.4718009468114731,0.4189814814814815,0.1125,0.1125,0.1384676134781398,0.02720746629949358,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.3333333333333333,Art,Art,OfficeHome
1,Detector Tree,350.5,3033.128332466151,3451.83932330827,0.2722270824162625,0.2506015037593985,0.4311278195488722,0.32709273182957393,0.4718009468114731,0.4189814814814815,0.1125,0.1125,0.1384676134781398,0.025463785318334445,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.3333333333333333,Art,Art,OfficeHome
0,Base Tree,350.5,5011.706976713905,5016.909774436091,0.2825070529977206,0.2816541353383459,0.39493734335839603,0.29837092731829573,0.4452942077415762,0.4189814814814815,0.1125,0.1125,0.11196087440824287,0.04816157665253669,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.3333333333333333,Art,Art,OfficeHome
1,Detector Tree,350.5,3037.9658882482368,3573.0239598997496,0.27166055000664024,0.2816541353383459,0.39493734335839603,0.29837092731829573,0.4452942077415762,0.4189814814814815,0.1125,0.1125,0.11196087440824287,0.0469989334222841,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.3333333333333333,Art,Art,OfficeHome
0,Base Tree,350.5,4965.457774946626,4966.458646616541,0.29008888935301214,0.2899248120300752,0.3955137844611529,0.3208020050125313,0.4205558897243108,0.4189814814814815,0.1125,0.1125,0.0872225563909775,0.04024774853801169,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.3333333333333333,Art,Art,OfficeHome
1,Detector Tree,350.5,3095.2760406390976,3305.8410275689225,0.2771714618893892,0.2899248120300752,0.3955137844611529,0.3208020050125313,0.4205558897243108,0.4189814814814815,0.1125,0.1125,0.0872225563909775,0.04013569024891396,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.3333333333333333,Art,Art,OfficeHome
0,Base Tree,350.5,4909.221257472385,5022.5664160401,0.29930799057829754,0.28072681704260655,0.3549122807017544,0.31360902255639095,0.39047543859649125,0.4189814814814815,0.1125,0.1125,0.057142105263157945,0.03189453667605227,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.3333333333333333,Art,Art,OfficeHome
1,Detector Tree,350.5,2960.7525186278503,3509.634385964913,0.3177361147901234,0.28072681704260655,0.3549122807017544,0.31360902255639095,0.39047543859649125,0.4189814814814815,0.1125,0.1125,0.057142105263157945,0.039907133690610844,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.3333333333333333,Art,Art,OfficeHome
0,Base Tree,350.5,4869.395433027012,4975.631578947368,0.3058368142578669,0.28842105263157897,0.3571929824561404,0.33501253132832076,0.36917293233082704,0.4189814814814815,0.1125,0.1125,0.036175549986076305,0.042372939344245394,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.3333333333333333,Art,Art,OfficeHome
1,Detector Tree,350.5,3150.0993895170022,3348.0378195488724,0.3108119177512887,0.28842105263157897,0.3571929824561404,0.33501253132832076,0.36917293233082704,0.4189814814814815,0.1125,0.1125,0.036175549986076305,0.04264997697021548,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.3333333333333333,Art,Art,OfficeHome
0,Base Tree,350.5,4838.413596444816,5083.107769423559,0.31091580386150564,0.2708020050125313,0.3630075187969925,0.3630075187969925,0.3526010025062657,0.4189814814814815,0.1125,0.1125,0.04260317460317461,0.05239030168012624,1.0,1.0,1.0,0.3333333333333333,Art,Art,OfficeHome
1,Detector Tree,350.5,3245.338507122807,3410.798320802005,0.30246247719298247,0.2708020050125313,0.3630075187969925,0.3630075187969925,0.3526010025062657,0.4189814814814815,0.1125,0.1125,0.04260317460317461,0.050173737343358386,1.0,1.0,1.0,0.3333333333333333,Art,Art,OfficeHome
0,Base Tree,350.5,5113.981481481482,5163.6766917293235,0.2657407407407407,0.25759398496240604,0.5168671679197995,0.4656892230576441,0.5,0.4189814814814815,0.1125,0.1125,0.05555555555555557,0.04050078900956094,0.5,0.5,0.5,0.4444444444444444,Art,Art,OfficeHome
1,Detector Tree,350.5,3211.278744849068,3347.742756892231,0.24958734800854035,0.25759398496240604,0.5168671679197995,0.4656892230576441,0.5,0.4189814814814815,0.1125,0.1125,0.05555555555555557,0.0422885607887051,0.5,0.5,0.5,0.4444444444444444,Art,Art,OfficeHome
0,Base Tree,350.5,5116.587587997772,5154.503759398496,0.26531351016429966,0.25909774436090227,0.51468671679198,0.46536340852130326,0.501393984962406,0.4189814814814815,0.1125,0.1125,0.056949540517961604,0.03838819543715255,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.4444444444444444,Art,Art,OfficeHome
1,Detector Tree,350.5,3135.6154395518643,3303.0397744360903,0.25700123271394965,0.25909774436090227,0.51468671679198,0.46536340852130326,0.501393984962406,0.4189814814814815,0.1125,0.1125,0.056949540517961604,0.039108114704920816,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.4444444444444444,Art,Art,OfficeHome
0,Base Tree,350.5,5115.465241034685,5187.37343358396,0.2654975014697237,0.2537092731829574,0.49874686716791977,0.44531328320802005,0.5007936507936508,0.4189814814814815,0.1125,0.1125,0.05634920634920637,0.03451157368730468,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.4444444444444444,Art,Art,OfficeHome
1,Detector Tree,350.5,3072.9715284325666,3256.569298245614,0.2718012408984703,0.2537092731829574,0.49874686716791977,0.44531328320802005,0.5007936507936508,0.4189814814814815,0.1125,0.1125,0.05634920634920637,0.03620562722238013,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.4444444444444444,Art,Art,OfficeHome
0,Base Tree,350.5,5094.428029533711,5072.100250626567,0.2689462246666048,0.2726065162907268,0.46907268170426064,0.46879699248120305,0.4895410192147034,0.4189814814814815,0.1125,0.1125,0.04509657477025901,0.03172489541755624,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4444444444444444,Art,Art,OfficeHome
1,Detector Tree,350.5,3083.4428057066393,3271.107819548872,0.2713648117198101,0.2726065162907268,0.46907268170426064,0.46879699248120305,0.4895410192147034,0.4189814814814815,0.1125,0.1125,0.04509657477025901,0.031108333332339384,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4444444444444444,Art,Art,OfficeHome
0,Base Tree,350.5,5102.467090854709,5273.9047619047615,0.26762834576152317,0.23952380952380956,0.48974937343358393,0.45902255639097744,0.4938410470620997,0.4189814814814815,0.1125,0.1125,0.04939660261765527,0.04607130006085172,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.4444444444444444,Art,Art,OfficeHome
