,Tree,t,Risk Estimate,True Risk,E[f(x)=y],Accuracy,ood_pred,is_ood,Estimated Rate,ind_acc,ood_val_acc,ood_test_acc,tpr,tnr,Rate Error,Accuracy Error,dsd,rate,Calibrated By Fold,test_set,val_set
0,Base Tree,350.5,5605.867968771216,4859.899749373433,0.18510361167684997,0.3073934837092732,0.6628571428571429,0.657218045112782,0.8051540929717369,0.9499999999999998,0.0,0.0,0.6740000000000002,0.9806666666666666,0.10515409297173679,0.12401686553450836,kNN,0.7000000000000001,False,adv,adv
1,Detector Tree,350.5,2953.56988595801,1659.5553884711778,0.1864190819410958,0.3073934837092732,0.6628571428571429,0.657218045112782,0.8051540929717369,0.9499999999999998,0.0,0.0,0.6740000000000002,0.9806666666666666,0.10515409297173679,0.12295130610771683,kNN,0.7000000000000001,False,adv,adv
0,Base Tree,350.5,5312.603674231403,5352.944862155388,0.23317972553583552,0.22656641604010028,0.7533583959899749,0.747719298245614,0.7545476573306995,0.9499999999999998,0.0,0.0,0.6740000000000002,0.9806666666666666,0.046902969235716616,0.030740098004685853,kNN,0.8,False,adv,adv
1,Detector Tree,350.5,2825.704433295031,1710.9543859649125,0.23483685687103006,0.22656641604010028,0.7533583959899749,0.747719298245614,0.7545476573306995,0.9499999999999998,0.0,0.0,0.6740000000000002,0.9806666666666666,0.046902969235716616,0.03084525104788839,kNN,0.8,False,adv,adv
0,Base Tree,350.5,6096.677119047619,6036.328320802005,0.10464309523809524,0.11453634085213034,0.884185463659148,0.8810526315789474,0.889849373433584,0.9499999999999998,0.0,0.0,0.6740000000000002,0.9806666666666666,0.024264912280701767,0.031255526315789484,kNN,0.9,False,adv,adv
1,Detector Tree,350.5,3167.5663912935934,1740.6135338345866,0.105386759172566,0.11453634085213034,0.884185463659148,0.8810526315789474,0.889849373433584,0.9499999999999998,0.0,0.0,0.6740000000000002,0.9806666666666666,0.024264912280701767,0.031285899957971264,kNN,0.9,False,adv,adv
0,Base Tree,350.5,6735.0,6735.0,0.0,0.0,1.0,1.0,1.0,0.9499999999999998,0.0,0.0,0.6740000000000002,0.9806666666666666,0.0,0.0,kNN,1.0,False,adv,adv
1,Detector Tree,350.5,3445.879999999999,1855.0,0.0,0.0,1.0,1.0,1.0,0.9499999999999998,0.0,0.0,0.6740000000000002,0.9806666666666666,0.0,0.0,kNN,1.0,False,adv,adv
0,Base Tree,350.5,940.0000000000003,1201.8872180451128,0.9499999999999998,0.9070676691729324,0.0,0.0,0.0,0.9499999999999998,0.0,0.0,1.0,1.0,0.0,0.04313283208020045,kNN,0.0,True,adv,adv
1,Detector Tree,350.5,915.6000000000003,1201.8872180451128,0.9539999999999998,0.9070676691729324,0.0,0.0,0.0,0.9499999999999998,0.0,0.0,1.0,1.0,0.0,0.047052631578947325,kNN,0.0,True,adv,adv
0,Base Tree,350.5,1587.3712142857146,1900.5588972431078,0.8438735714285714,0.7925313283208021,0.11894736842105263,0.11894736842105263,0.11171203007518798,0.9499999999999998,0.0,0.0,1.0,1.0,0.023971679197994988,0.051818082706766876,kNN,0.1,True,adv,adv
1,Detector Tree,350.5,1020.5422810526318,1320.095739348371,0.8474267233082706,0.7925313283208021,0.11894736842105263,0.11894736842105263,0.11171203007518798,0.9499999999999998,0.0,0.0,1.0,1.0,0.023971679197994988,0.055207422055137796,kNN,0.1,True,adv,adv
0,Base Tree,350.5,2407.614976190476,2583.9423558897242,0.7094073809523809,0.680501253132832,0.25228070175438594,0.25228070175438594,0.25325538847117796,0.9499999999999998,0.0,0.0,1.0,1.0,0.05345087719298245,0.032593245614035066,kNN,0.2,True,adv,adv
1,Detector Tree,350.5,1153.5081119298247,1352.8125313283206,0.7123943593984963,0.680501253132832,0.25228070175438594,0.25228070175438594,0.25325538847117796,0.9499999999999998,0.0,0.0,1.0,1.0,0.05345087719298245,0.03470497192982454,kNN,0.2,True,adv,adv
0,Base Tree,350.5,2914.4334761904765,3076.9874686716794,0.6263223809523809,0.5996741854636591,0.3427819548872181,0.3427819548872181,0.3407132832080201,0.9499999999999998,0.0,0.0,1.0,1.0,0.06484761904761903,0.051073007518796974,kNN,0.30000000000000004,True,adv,adv
1,Detector Tree,350.5,1235.6660582456143,1404.2115288220552,0.6289595278195488,0.5996741854636591,0.3427819548872181,0.3427819548872181,0.3407132832080201,0.9499999999999998,0.0,0.0,1.0,1.0,0.06484761904761903,0.05211085614035086,kNN,0.30000000000000004,True,adv,adv
0,Base Tree,350.5,3497.073523809524,3585.0150375939847,0.5308076190476191,0.516390977443609,0.4409022556390978,0.4409022556390978,0.4412551378446115,0.9499999999999998,0.0,0.0,1.0,1.0,0.06567268170426065,0.04825877192982455,kNN,0.4,True,adv,adv
1,Detector Tree,350.5,1330.1150764912281,1433.412030075188,0.5330425984962406,0.516390977443609,0.4409022556390978,0.4409022556390978,0.4412551378446115,0.9499999999999998,0.0,0.0,1.0,1.0,0.06567268170426065,0.04904507468671679,kNN,0.4,True,adv,adv
0,Base Tree,350.5,4056.2024285714288,4102.215538847117,0.43914714285714285,0.43160401002506266,0.5307017543859649,0.5307017543859649,0.5377398496240602,0.9499999999999998,0.0,0.0,1.0,1.0,0.0633734335839599,0.0352751127819549,kNN,0.5,True,adv,adv
1,Detector Tree,350.5,1420.7528147368423,1512.390977443609,0.4409961834586466,0.43160401002506266,0.5307017543859649,0.5307017543859649,0.5377398496240602,0.9499999999999998,0.0,0.0,1.0,1.0,0.0633734335839599,0.035764367919799506,kNN,0.5,True,adv,adv
0,Base Tree,350.5,4177.926476190476,4351.872180451128,0.4191923809523809,0.3906766917293233,0.5590977443609023,0.5590977443609023,0.5587448621553884,0.9499999999999998,0.0,0.0,1.0,1.0,0.06567268170426069,0.06121724310776943,kNN,0.6000000000000001,True,adv,adv
1,Detector Tree,350.5,1440.4849235087722,1623.4751879699247,0.4209574015037594,0.3906766917293233,0.5590977443609023,0.5590977443609023,0.5587448621553884,0.9499999999999998,0.0,0.0,1.0,1.0,0.06567268170426069,0.0615624701754386,kNN,0.6000000000000001,True,adv,adv
0,Base Tree,350.5,4760.566523809524,4859.899749373433,0.32367761904761905,0.3073934837092732,0.657218045112782,0.657218045112782,0.65928671679198,0.9499999999999998,0.0,0.0,1.0,1.0,0.06484761904761907,0.06000972431077693,kNN,0.7000000000000001,True,adv,adv
1,Detector Tree,350.5,1534.933941754386,1652.6756892230576,0.3250404721804511,0.3073934837092732,0.657218045112782,0.657218045112782,0.65928671679198,0.9499999999999998,0.0,0.0,1.0,1.0,0.06484761904761907,0.0600491268170426,kNN,0.7000000000000001,True,adv,adv
0,Base Tree,350.5,5267.385023809524,5352.944862155388,0.24059261904761903,0.22656641604010028,0.747719298245614,0.747719298245614,0.7467446115288221,0.9499999999999998,0.0,0.0,1.0,1.0,0.0534508771929825,0.03132171679197995,kNN,0.8,True,adv,adv
1,Detector Tree,350.5,1617.0918880701754,1704.074686716792,0.24160564060150375,0.22656641604010028,0.747719298245614,0.747719298245614,0.7467446115288221,0.9499999999999998,0.0,0.0,1.0,1.0,0.0534508771929825,0.03156828922305765,kNN,0.8,True,adv,adv
0,Base Tree,350.5,6087.628785714285,6036.328320802005,0.10612642857142855,0.11453634085213034,0.8810526315789474,0.8810526315789474,0.888287969924812,0.9499999999999998,0.0,0.0,1.0,1.0,0.023971679197994998,0.029800764411027577,kNN,0.9,True,adv,adv
1,Detector Tree,350.5,1750.0577189473684,1736.791478696742,0.10657327669172932,0.11453634085213034,0.8810526315789474,0.8810526315789474,0.888287969924812,0.9499999999999998,0.0,0.0,1.0,1.0,0.023971679197994998,0.029811296741854645,kNN,0.9,True,adv,adv
0,Base Tree,350.5,6735.0,6735.0,0.0,0.0,1.0,1.0,1.0,0.9499999999999998,0.0,0.0,1.0,1.0,0.0,0.0,kNN,1.0,True,adv,adv
1,Detector Tree,350.5,1855.0,1855.0,0.0,0.0,1.0,1.0,1.0,0.9499999999999998,0.0,0.0,1.0,1.0,0.0,0.0,kNN,1.0,True,adv,adv
0,Base Tree,350.5,982.4295790902923,1201.8872180451128,0.9430443312966734,0.9070676691729324,0.018345864661654138,0.0,0.007321756529817429,0.9499999999999998,0.0,0.032,0.6740000000000002,0.9806666666666666,0.007321756529817429,0.0394548769071354,kNN,0.0,False,brightness,adv
1,Detector Tree,350.5,937.7157449565581,1224.2691729323308,0.949746236053951,0.9070676691729324,0.018345864661654138,0.0,0.007321756529817429,0.9499999999999998,0.0,0.032,0.6740000000000002,0.9806666666666666,0.007321756529817429,0.04411476258044844,kNN,0.0,False,brightness,adv
0,Base Tree,350.5,1636.8100814663956,1885.2706766917292,0.8357688391038697,0.7950375939849624,0.09922305764411028,0.11894736842105263,0.1202433272590846,0.9499999999999998,0.0,0.032,0.6740000000000002,0.9806666666666666,0.0348559790514984,0.041926940569345914,kNN,0.1,False,brightness,adv
1,Detector Tree,350.5,1223.0305981726547,1509.1498746867169,0.8417083723504912,0.7950375939849624,0.09922305764411028,0.11894736842105263,0.1202433272590846,0.9499999999999998,0.0,0.032,0.6740000000000002,0.9806666666666666,0.0348559790514984,0.047367026702587564,kNN,0.1,False,brightness,adv
0,Base Tree,350.5,2504.3651440209487,2549.0852130325816,0.6935466977014839,0.6862155388471178,0.1948872180451128,0.25228070175438594,0.2699508445247538,0.9499999999999998,0.0,0.032,0.6740000000000002,0.9806666666666666,0.06995084452475384,0.02894729185489181,kNN,0.2,False,brightness,adv
1,Detector Tree,350.5,1601.2911735272803,1710.4040100250625,0.6984755051376398,0.6862155388471178,0.1948872180451128,0.25228070175438594,0.2699508445247538,0.9499999999999998,0.0,0.032,0.6740000000000002,0.9806666666666666,0.06995084452475384,0.02920251290099739,kNN,0.2,False,brightness,adv
0,Base Tree,350.5,3069.322846959558,3042.1303258145363,0.600930680826302,0.6053884711779449,0.25759398496240604,0.3427819548872181,0.3674413886038926,0.9499999999999998,0.0,0.032,0.6740000000000002,0.9806666666666666,0.09260511257777844,0.06918649092180551,kNN,0.30000000000000004,False,brightness,adv
1,Detector Tree,350.5,1847.6170091870176,1897.4401002506265,0.6052012968036934,0.6053884711779449,0.25759398496240604,0.3427819548872181,0.3674413886038926,0.9499999999999998,0.0,0.032,0.6740000000000002,0.9806666666666666,0.09260511257777844,0.06994902101259153,kNN,0.30000000000000004,False,brightness,adv
0,Base Tree,350.5,3654.3912932790226,3537.315789473684,0.5050178207739308,0.5242105263157895,0.3235338345864662,0.4409022556390978,0.4684022939221782,0.9499999999999998,0.0,0.032,0.6740000000000002,0.9806666666666666,0.08597882179991728,0.06024320602932994,kNN,0.4,False,brightness,adv
1,Detector Tree,350.5,2102.711281215107,2083.681203007519,0.5086068157164071,0.5242105263157895,0.3235338345864662,0.4409022556390978,0.4684022939221782,0.9499999999999998,0.0,0.032,0.6740000000000002,0.9806666666666666,0.08597882179991728,0.06060670363374848,kNN,0.4,False,brightness,adv
0,Base Tree,350.5,4175.311681699156,4054.5162907268173,0.4196210357870236,0.43942355889724316,0.3794987468671679,0.5307017543859649,0.5582936465399752,0.9499999999999998,0.0,0.032,0.6740000000000002,0.9806666666666666,0.08919370728246274,0.06076932402288816,kNN,0.5,False,brightness,adv
1,Detector Tree,350.5,2329.836514347344,2312.484711779449,0.4226031439686485,0.43942355889724316,0.3794987468671679,0.5307017543859649,0.5582936465399752,0.9499999999999998,0.0,0.032,0.6740000000000002,0.9806666666666666,0.08919370728246274,0.06044871242550432,kNN,0.5,False,brightness,adv
0,Base Tree,350.5,3919.251891184172,4256.015037593985,0.46159805062554554,0.406390977443609,0.37120300751879703,0.5590977443609023,0.5141073151310047,0.9499999999999998,0.0,0.032,0.6740000000000002,0.9806666666666666,0.12184177347646102,0.07867956551255938,kNN,0.6000000000000001,False,brightness,adv
1,Detector Tree,350.5,2218.1925071068326,2528.3238095238094,0.46487847559473416,0.406390977443609,0.37120300751879703,0.5590977443609023,0.5141073151310047,0.9499999999999998,0.0,0.032,0.6740000000000002,0.9806666666666666,0.12184177347646102,0.08059351797465514,kNN,0.6000000000000001,False,brightness,adv
0,Base Tree,350.5,4504.320337503636,4751.200501253133,0.36568519057317433,0.3252130325814536,0.4371428571428571,0.657218045112782,0.6150682204492902,0.9499999999999998,0.0,0.032,0.6740000000000002,0.9806666666666666,0.1276066949451021,0.07568299567656411,kNN,0.7000000000000001,False,brightness,adv
1,Detector Tree,350.5,2473.286779134922,2714.5649122807017,0.368283994507448,0.3252130325814536,0.4371428571428571,0.657218045112782,0.6150682204492902,0.9499999999999998,0.0,0.032,0.6740000000000002,0.9806666666666666,0.1276066949451021,0.07700373401711876,kNN,0.7000000000000001,False,brightness,adv
0,Base Tree,350.5,5069.278040442246,5244.245614035088,0.27306917369799244,0.2443859649122807,0.4998496240601504,0.747719298245614,0.712558764528429,0.9499999999999998,0.0,0.032,0.6740000000000002,0.9806666666666666,0.1029706394295311,0.058237785145143925,kNN,0.8,False,brightness,adv
1,Detector Tree,350.5,2719.6126147946593,2901.6010025062656,0.2750097861735015,0.2443859649122807,0.4998496240601504,0.747719298245614,0.712558764528429,0.9499999999999998,0.0,0.032,0.6740000000000002,0.9806666666666666,0.1029706394295311,0.0592685568270803,kNN,0.8,False,brightness,adv
0,Base Tree,350.5,5849.784014644554,5908.06015037594,0.14511737464843374,0.1355639097744361,0.5955137844611529,0.8810526315789474,0.8472448687911224,0.9499999999999998,0.0,0.032,0.6740000000000002,0.9806666666666666,0.05951330158389867,0.04132165132791244,kNN,0.9,False,brightness,adv
1,Detector Tree,350.5,3059.9191285969728,3102.8551378446114,0.14614867592584319,0.1355639097744361,0.5955137844611529,0.8810526315789474,0.8472448687911224,0.9499999999999998,0.0,0.032,0.6740000000000002,0.9806666666666666,0.05951330158389867,0.04178169733341751,kNN,0.9,False,brightness,adv
0,Base Tree,350.5,5557.665536271943,6591.443609022556,0.19300564979148485,0.023533834586466167,0.676390977443609,1.0,0.7968361581142265,0.9499999999999998,0.0,0.032,0.6740000000000002,0.9806666666666666,0.20316384188577352,0.1694718152050187,kNN,1.0,False,brightness,adv
1,Detector Tree,350.5,2932.5532604576306,3387.7358395989977,0.19437727723209566,0.023533834586466167,0.676390977443609,1.0,0.7968361581142265,0.9499999999999998,0.0,0.032,0.6740000000000002,0.9806666666666666,0.20316384188577352,0.1708434426456295,kNN,1.0,False,brightness,adv
0,Base Tree,350.5,940.0000000000003,1201.8872180451128,0.9499999999999998,0.9070676691729324,0.0,0.0,0.0,0.9499999999999998,0.0,0.032,1.0,1.0,0.0,0.04313283208020045,kNN,0.0,True,brightness,adv
1,Detector Tree,350.5,915.6000000000003,1201.8872180451128,0.9539999999999998,0.9070676691729324,0.0,0.0,0.0,0.9499999999999998,0.0,0.032,1.0,1.0,0.0,0.047052631578947325,kNN,0.0,True,brightness,adv
0,Base Tree,350.5,940.0000000000003,1885.2706766917292,0.9499999999999998,0.7950375939849624,0.0,0.11894736842105263,0.0,0.9499999999999998,0.0,0.032,1.0,1.0,0.10000000000000002,0.15496240601503752,kNN,0.1,True,brightness,adv
1,Detector Tree,350.5,915.6000000000003,1885.2706766917292,0.9539999999999998,0.7950375939849624,0.0,0.11894736842105263,0.0,0.9499999999999998,0.0,0.032,1.0,1.0,0.10000000000000002,0.15896240601503756,kNN,0.1,True,brightness,adv
0,Base Tree,350.5,940.0000000000003,2549.0852130325816,0.9499999999999998,0.6862155388471178,0.0,0.25228070175438594,0.0,0.9499999999999998,0.0,0.032,1.0,1.0,0.20000000000000004,0.2637844611528822,kNN,0.2,True,brightness,adv
1,Detector Tree,350.5,915.6000000000003,2549.0852130325816,0.9539999999999998,0.6862155388471178,0.0,0.25228070175438594,0.0,0.9499999999999998,0.0,0.032,1.0,1.0,0.20000000000000004,0.2677844611528822,kNN,0.2,True,brightness,adv
0,Base Tree,350.5,940.0000000000003,3042.1303258145363,0.9499999999999998,0.6053884711779449,0.0,0.3427819548872181,0.0,0.9499999999999998,0.0,0.032,1.0,1.0,0.30000000000000004,0.3446115288220551,kNN,0.30000000000000004,True,brightness,adv
1,Detector Tree,350.5,915.6000000000003,3042.1303258145363,0.9539999999999998,0.6053884711779449,0.0,0.3427819548872181,0.0,0.9499999999999998,0.0,0.032,1.0,1.0,0.30000000000000004,0.3486115288220551,kNN,0.30000000000000004,True,brightness,adv
0,Base Tree,350.5,940.0000000000003,3537.315789473684,0.9499999999999998,0.5242105263157895,0.0,0.4409022556390978,0.0,0.9499999999999998,0.0,0.032,1.0,1.0,0.4000000000000001,0.4257894736842105,kNN,0.4,True,brightness,adv
1,Detector Tree,350.5,915.6000000000003,3537.315789473684,0.9539999999999998,0.5242105263157895,0.0,0.4409022556390978,0.0,0.9499999999999998,0.0,0.032,1.0,1.0,0.4000000000000001,0.4297894736842105,kNN,0.4,True,brightness,adv
0,Base Tree,350.5,940.0000000000003,4054.5162907268173,0.9499999999999998,0.43942355889724316,0.0,0.5307017543859649,0.0,0.9499999999999998,0.0,0.032,1.0,1.0,0.5,0.5105764411027568,kNN,0.5,True,brightness,adv
1,Detector Tree,350.5,915.6000000000003,4054.5162907268173,0.9539999999999998,0.43942355889724316,0.0,0.5307017543859649,0.0,0.9499999999999998,0.0,0.032,1.0,1.0,0.5,0.5145764411027568,kNN,0.5,True,brightness,adv
0,Base Tree,350.5,940.0000000000003,4256.015037593985,0.9499999999999998,0.406390977443609,0.0,0.5590977443609023,0.0,0.9499999999999998,0.0,0.032,1.0,1.0,0.6000000000000001,0.5436090225563909,kNN,0.6000000000000001,True,brightness,adv
1,Detector Tree,350.5,915.6000000000003,4256.015037593985,0.9539999999999998,0.406390977443609,0.0,0.5590977443609023,0.0,0.9499999999999998,0.0,0.032,1.0,1.0,0.6000000000000001,0.5476090225563909,kNN,0.6000000000000001,True,brightness,adv
0,Base Tree,350.5,940.0000000000003,4751.200501253133,0.9499999999999998,0.3252130325814536,0.0,0.657218045112782,0.0,0.9499999999999998,0.0,0.032,1.0,1.0,0.7000000000000001,0.6247869674185463,kNN,0.7000000000000001,True,brightness,adv
1,Detector Tree,350.5,915.6000000000003,4751.200501253133,0.9539999999999998,0.3252130325814536,0.0,0.657218045112782,0.0,0.9499999999999998,0.0,0.032,1.0,1.0,0.7000000000000001,0.6287869674185463,kNN,0.7000000000000001,True,brightness,adv
0,Base Tree,350.5,940.0000000000003,5244.245614035088,0.9499999999999998,0.2443859649122807,0.0,0.747719298245614,0.0,0.9499999999999998,0.0,0.032,1.0,1.0,0.8000000000000002,0.7056140350877192,kNN,0.8,True,brightness,adv
1,Detector Tree,350.5,915.6000000000003,5244.245614035088,0.9539999999999998,0.2443859649122807,0.0,0.747719298245614,0.0,0.9499999999999998,0.0,0.032,1.0,1.0,0.8000000000000002,0.7096140350877193,kNN,0.8,True,brightness,adv
0,Base Tree,350.5,940.0000000000003,5908.06015037594,0.9499999999999998,0.1355639097744361,0.0,0.8810526315789474,0.0,0.9499999999999998,0.0,0.032,1.0,1.0,0.9,0.8144360902255638,kNN,0.9,True,brightness,adv
1,Detector Tree,350.5,915.6000000000003,5908.06015037594,0.9539999999999998,0.1355639097744361,0.0,0.8810526315789474,0.0,0.9499999999999998,0.0,0.032,1.0,1.0,0.9,0.8184360902255639,kNN,0.9,True,brightness,adv
0,Base Tree,350.5,940.0000000000003,6591.443609022556,0.9499999999999998,0.023533834586466167,0.0,1.0,0.0,0.9499999999999998,0.0,0.032,1.0,1.0,1.0,0.9264661654135338,kNN,1.0,True,brightness,adv
1,Detector Tree,350.5,915.6000000000003,6591.443609022556,0.9539999999999998,0.023533834586466167,0.0,1.0,0.0,0.9499999999999998,0.0,0.032,1.0,1.0,1.0,0.9304661654135338,kNN,1.0,True,brightness,adv
0,Base Tree,350.5,982.4295790902923,1201.8872180451128,0.9430443312966734,0.9070676691729324,0.018345864661654138,0.0,0.007321756529817429,0.9499999999999998,0.0,0.8210000000000001,0.6740000000000002,0.9806666666666666,0.007321756529817429,0.0394548769071354,kNN,0.0,False,contrast,adv
1,Detector Tree,350.5,937.7157449565581,1224.2691729323308,0.949746236053951,0.9070676691729324,0.018345864661654138,0.0,0.007321756529817429,0.9499999999999998,0.0,0.8210000000000001,0.6740000000000002,0.9806666666666666,0.007321756529817429,0.04411476258044844,kNN,0.0,False,contrast,adv
0,Base Tree,350.5,1006.5545851032881,1348.654135338346,0.9390894122781495,0.8830075187969925,0.02338345864661654,0.11894736842105263,0.011484829180895233,0.9499999999999998,0.0,0.8210000000000001,0.6740000000000002,0.9806666666666666,0.08851517081910477,0.056378446983037976,kNN,0.1,False,contrast,adv
1,Detector Tree,350.5,948.2344302236799,1369.384962406015,0.9457632107315078,0.8830075187969925,0.02338345864661654,0.11894736842105263,0.011484829180895233,0.9499999999999998,0.0,0.8210000000000001,0.6740000000000002,0.9806666666666666,0.08851517081910477,0.06283984694116254,kNN,0.1,False,contrast,adv
0,Base Tree,350.5,1021.4017934244985,1337.7994987468671,0.9366554437009019,0.8847869674185465,0.02586466165413534,0.25228070175438594,0.014046901367471658,0.9499999999999998,0.0,0.8210000000000001,0.6740000000000002,0.9806666666666666,0.18595309863252835,0.05215473163560626,kNN,0.2,False,contrast,adv
1,Detector Tree,350.5,954.7079254568865,1361.5573934837093,0.943311944743051,0.8847869674185465,0.02586466165413534,0.25228070175438594,0.014046901367471658,0.9499999999999998,0.0,0.8210000000000001,0.6740000000000002,0.9806666666666666,0.18595309863252835,0.058642313815650673,kNN,0.2,False,contrast,adv
0,Base Tree,350.5,1050.9753459412282,1407.513784461153,0.9318073203375036,0.873358395989975,0.030877192982456142,0.3427819548872181,0.019150189118417253,0.9499999999999998,0.0,0.8210000000000001,0.6740000000000002,0.9806666666666666,0.2808498108815828,0.0584489243475286,kNN,0.30000000000000004,False,contrast,adv
1,Detector Tree,350.5,967.6022182494605,1437.3869674185464,0.938429367367307,0.873358395989975,0.030877192982456142,0.3427819548872181,0.019150189118417253,0.9499999999999998,0.0,0.8210000000000001,0.6740000000000002,0.9806666666666666,0.2808498108815828,0.06507097137733199,kNN,0.30000000000000004,False,contrast,adv
0,Base Tree,350.5,1092.4858281931922,1491.2932330827068,0.9250023232470176,0.859624060150376,0.035889724310776944,0.4409022556390978,0.02631334395050766,0.9499999999999998,0.0,0.8210000000000001,0.6740000000000002,0.9806666666666666,0.37368665604949236,0.06537826309664174,kNN,0.4,False,contrast,adv
1,Detector Tree,350.5,985.7011027786353,1527.2817042606516,0.9315760094088741,0.859624060150376,0.035889724310776944,0.4409022556390978,0.02631334395050766,0.9499999999999998,0.0,0.8210000000000001,0.6740000000000002,0.9806666666666666,0.37368665604949236,0.07195194925849814,kNN,0.4,False,contrast,adv
0,Base Tree,350.5,1098.7542777616143,1535.9348370927319,0.9239747085636698,0.8523057644110276,0.03486215538847118,0.5307017543859649,0.02739504361718964,0.9499999999999998,0.0,0.8210000000000001,0.6740000000000002,0.9806666666666666,0.47260495638281036,0.07166894415264224,kNN,0.5,False,contrast,adv
1,Detector Tree,350.5,988.4341942476091,1564.4015037593983,0.9305410918071941,0.8523057644110276,0.03486215538847118,0.5307017543859649,0.02739504361718964,0.9499999999999998,0.0,0.8210000000000001,0.6740000000000002,0.9806666666666666,0.47260495638281036,0.07823532739616658,kNN,0.5,False,contrast,adv
0,Base Tree,350.5,999.2226643390558,1560.3959899749373,0.940291366501794,0.8482957393483709,0.025814536340852134,0.5590977443609023,0.01021961420863771,0.9499999999999998,0.0,0.8210000000000001,0.6740000000000002,0.9806666666666666,0.5897803857913624,0.0919956271534232,kNN,0.6000000000000001,False,contrast,adv
