,Tree,t,Risk Estimate,True Risk,E[f(x)=y],Accuracy,ood_pred,is_ood,Estimated Rate,ind_acc,ood_val_acc,ood_test_acc,tpr,tnr,Rate Error,Accuracy Error,dsd,rate,Calibrated By Fold,test_set,val_set
1,Detector Tree,350.5,2675.4936456952178,1801.1548872180451,0.07857796485894097,0.08874686716791981,0.9188972431077694,0.9013533834586466,0.9155979949874686,0.9359999999999999,0.0,0.0,0.8020769230769231,0.9556666666666667,0.015597994987468675,0.021104024417515986,kNN,0.9,False,adv,adv
0,Base Tree,350.5,6735.0,6735.0,0.0,0.0,1.0,1.0,1.0,0.9359999999999999,0.0,0.0,0.8020769230769231,0.9556666666666667,0.0,0.0,kNN,1.0,False,adv,adv
1,Detector Tree,350.5,2820.864615384615,1855.0,0.0,0.0,1.0,1.0,1.0,0.9359999999999999,0.0,0.0,0.8020769230769231,0.9556666666666667,0.0,0.0,kNN,1.0,False,adv,adv
0,Base Tree,350.5,1025.3999999999996,1172.0751879699249,0.9359999999999999,0.9119548872180451,0.0,0.0,0.0,0.9359999999999999,0.0,0.0,1.0,1.0,0.0,0.02460651629072683,kNN,0.0,True,adv,adv
1,Detector Tree,350.5,1049.7999999999997,1172.0751879699249,0.9319999999999999,0.9119548872180451,0.0,0.0,0.0,0.9359999999999999,0.0,0.0,1.0,1.0,0.0,0.02116791979949876,kNN,0.0,True,adv,adv
0,Base Tree,350.5,1598.1530147368417,1713.4310776942357,0.8421060631578948,0.8232080200501253,0.09864661654135339,0.09864661654135339,0.1003140350877193,0.9359999999999999,0.0,0.0,1.0,1.0,0.0073275689223057635,0.024094658646616585,kNN,0.1,True,adv,adv
1,Detector Tree,350.5,1130.5728610526314,1232.035588972431,0.8385073192982456,0.8232080200501253,0.09864661654135339,0.09864661654135339,0.1003140350877193,0.9359999999999999,0.0,0.0,1.0,1.0,0.0073275689223057635,0.02223112681704263,kNN,0.1,True,adv,adv
0,Base Tree,350.5,2081.0721275187966,2149.90977443609,0.7629389954887218,0.7516541353383459,0.1785213032581454,0.1785213032581454,0.18489423558897244,0.9359999999999999,0.0,0.0,1.0,1.0,0.015176942355889733,0.02163547268170429,kNN,0.2,True,adv,adv
1,Detector Tree,350.5,1198.6768384962404,1278.7258145363407,0.7596785724310777,0.7516541353383459,0.1785213032581454,0.1785213032581454,0.18489423558897244,0.9359999999999999,0.0,0.0,1.0,1.0,0.015176942355889733,0.020659767418546394,kNN,0.2,True,adv,adv
0,Base Tree,350.5,2660.6637834586463,2632.1002506265663,0.6679239699248121,0.6726065162907269,0.27132832080200503,0.27132832080200503,0.286406015037594,0.9359999999999999,0.0,0.0,1.0,1.0,0.02508220551378447,0.0253100350877193,kNN,0.30000000000000004,True,adv,adv
1,Detector Tree,350.5,1280.4141233082703,1308.018045112782,0.6650695939849625,0.6726065162907269,0.27132832080200503,0.27132832080200503,0.286406015037594,0.9359999999999999,0.0,0.0,1.0,1.0,0.02508220551378447,0.025779099749373428,kNN,0.30000000000000004,True,adv,adv
0,Base Tree,350.5,3173.025257142857,3150.065162907268,0.5839302857142857,0.5876942355889725,0.3644360902255639,0.3644360902255639,0.3761428571428571,0.9359999999999999,0.0,0.0,1.0,1.0,0.035830075187969934,0.028123488721804497,kNN,0.4,True,adv,adv
1,Detector Tree,350.5,1352.6702285714282,1371.6170426065162,0.5814348571428571,0.5876942355889725,0.3644360902255639,0.3644360902255639,0.3761428571428571,0.9359999999999999,0.0,0.0,1.0,1.0,0.035830075187969934,0.0280962827067669,kNN,0.4,True,adv,adv
0,Base Tree,350.5,3646.644447518797,3602.2907268170425,0.5062877954887218,0.5135588972431078,0.4480451127819549,0.4480451127819549,0.4590942355889724,0.9359999999999999,0.0,0.0,1.0,1.0,0.04887268170426066,0.028927791478696743,kNN,0.5,True,adv,adv
1,Detector Tree,350.5,1419.4626784962404,1415.8305764411027,0.5041241724310778,0.5135588972431078,0.4480451127819549,0.4480451127819549,0.4590942355889724,0.9359999999999999,0.0,0.0,1.0,1.0,0.04887268170426066,0.02897773233082707,kNN,0.5,True,adv,adv
0,Base Tree,350.5,4587.374742857142,4757.0100250626565,0.3520697142857143,0.3242606516290727,0.6355639097744361,0.6355639097744361,0.6238571428571429,0.9359999999999999,0.0,0.0,1.0,1.0,0.035830075187969886,0.03146833082706768,kNN,0.6000000000000001,True,adv,adv
1,Detector Tree,350.5,1552.1297714285713,1655.4581453634087,0.35056514285714285,0.3242606516290727,0.6355639097744361,0.6355639097744361,0.6238571428571429,0.9359999999999999,0.0,0.0,1.0,1.0,0.035830075187969886,0.03044889824561405,kNN,0.6000000000000001,True,adv,adv
0,Base Tree,350.5,5099.736216541353,5274.974937343359,0.268076030075188,0.23934837092731828,0.728671679197995,0.728671679197995,0.713593984962406,0.9359999999999999,0.0,0.0,1.0,1.0,0.025082205513784435,0.03373354987468673,kNN,0.7000000000000001,True,adv,adv
1,Detector Tree,350.5,1624.3858766917292,1719.057142857143,0.2669304060150376,0.23934837092731828,0.728671679197995,0.728671679197995,0.713593984962406,0.9359999999999999,0.0,0.0,1.0,1.0,0.025082205513784435,0.03306184661654136,kNN,0.7000000000000001,True,adv,adv
0,Base Tree,350.5,5679.327872481203,5757.165413533835,0.1730610045112782,0.16030075187969925,0.8214786967418546,0.8214786967418546,0.8151057644110276,0.9359999999999999,0.0,0.0,1.0,1.0,0.01517694235588968,0.021882141353383455,kNN,0.8,True,adv,adv
1,Detector Tree,350.5,1706.1231615037595,1748.349373433584,0.17232142756892233,0.16030075187969925,0.8214786967418546,0.8214786967418546,0.8151057644110276,0.9359999999999999,0.0,0.0,1.0,1.0,0.01517694235588968,0.021635185964912276,kNN,0.8,True,adv,adv
0,Base Tree,350.5,6162.246985263158,6193.644110275689,0.09389393684210526,0.08874686716791981,0.9013533834586466,0.9013533834586466,0.8996859649122807,0.9359999999999999,0.0,0.0,1.0,1.0,0.0073275689223057695,0.01873381253132832,kNN,0.9,True,adv,adv
1,Detector Tree,350.5,1774.2271389473685,1795.0395989974938,0.09349268070175439,0.08874686716791981,0.9013533834586466,0.9013533834586466,0.8996859649122807,0.9359999999999999,0.0,0.0,1.0,1.0,0.0073275689223057695,0.018699521804511277,kNN,0.9,True,adv,adv
0,Base Tree,350.5,6735.0,6735.0,0.0,0.0,1.0,1.0,1.0,0.9359999999999999,0.0,0.0,1.0,1.0,0.0,0.0,kNN,1.0,True,adv,adv
1,Detector Tree,350.5,1855.0,1855.0,0.0,0.0,1.0,1.0,1.0,0.9359999999999999,0.0,0.0,1.0,1.0,0.0,0.0,kNN,1.0,True,adv,adv
0,Base Tree,350.5,1276.0540765004007,1172.0751879699249,0.8949091677868195,0.9119548872180451,0.07676691729323308,0.0,0.043900461766218465,0.9359999999999999,0.0,0.0,0.8020769230769231,0.9556666666666667,0.043900461766218465,0.024504908211514163,kNN,0.0,False,autumn,adv
1,Detector Tree,350.5,1174.1132500350134,1224.2997493734335,0.8901252512405285,0.9119548872180451,0.07676691729323308,0.0,0.043900461766218465,0.9359999999999999,0.0,0.0,0.8020769230769231,0.9556666666666667,0.043900461766218465,0.027075859580797397,kNN,0.0,False,autumn,adv
0,Base Tree,350.5,1900.7803558503729,1713.4310776942357,0.7924950236310865,0.8232080200501253,0.15786967418546366,0.09864661654135339,0.15331728244542053,0.9359999999999999,0.0,0.0,0.8020769230769231,0.9556666666666667,0.05331728244542052,0.033053747321742294,kNN,0.1,False,autumn,adv
1,Detector Tree,350.5,1362.568836132819,1278.1448621553884,0.7882585824447949,0.8232080200501253,0.15786967418546366,0.09864661654135339,0.15331728244542053,0.9359999999999999,0.0,0.0,0.8020769230769231,0.9556666666666667,0.05331728244542052,0.03636749180868015,kNN,0.1,False,autumn,adv
0,Base Tree,350.5,2480.550658128808,2149.90977443609,0.6974507117821626,0.7516541353383459,0.23055137844611528,0.1785213032581454,0.2548603506600828,0.9359999999999999,0.0,0.0,0.8020769230769231,0.9556666666666667,0.054860350660082775,0.05421883064455936,kNN,0.2,False,autumn,adv
1,Detector Tree,350.5,1537.4629549326085,1316.059649122807,0.6937223490383003,0.7516541353383459,0.23055137844611528,0.1785213032581454,0.2548603506600828,0.9359999999999999,0.0,0.0,0.8020769230769231,0.9556666666666667,0.054860350660082775,0.0579317863000455,kNN,0.2,False,autumn,adv
0,Base Tree,350.5,3206.2733963020705,2632.1002506265663,0.5784797710980213,0.6726065162907269,0.3183458646616541,0.27132832080200503,0.3819660565192081,0.9359999999999999,0.0,0.0,0.8020769230769231,0.9556666666666667,0.08291657507330855,0.09412674519270557,kNN,0.30000000000000004,False,autumn,adv
1,Detector Tree,350.5,1756.3852389595456,1354.5248120300753,0.5753873913926099,0.6726065162907269,0.3183458646616541,0.27132832080200503,0.3819660565192081,0.9359999999999999,0.0,0.0,0.8020769230769231,0.9556666666666667,0.08291657507330855,0.09721912489811688,kNN,0.30000000000000004,False,autumn,adv
0,Base Tree,350.5,3863.5560259270264,3150.065162907268,0.4707285203398318,0.5876942355889725,0.4089473684210526,0.3644360902255639,0.4970849141668464,0.9359999999999999,0.0,0.0,0.8020769230769231,0.9556666666666667,0.0970849141668464,0.11696571524914064,kNN,0.4,False,autumn,adv
1,Detector Tree,350.5,1954.6618079022883,1415.0661654135338,0.46821214656881094,0.5876942355889725,0.4089473684210526,0.3644360902255639,0.4970849141668464,0.9359999999999999,0.0,0.0,0.8020769230769231,0.9556666666666667,0.0970849141668464,0.11948208902016147,kNN,0.4,False,autumn,adv
0,Base Tree,350.5,4409.917372593639,3602.2907268170425,0.3811610864600593,0.5135588972431078,0.48355889724310774,0.4480451127819549,0.5927766170298512,0.9359999999999999,0.0,0.0,0.8020769230769231,0.9556666666666667,0.09277661702985125,0.13239781078304855,kNN,0.5,False,autumn,adv
1,Detector Tree,350.5,2119.4777460350297,1448.3027568922307,0.3791235133811868,0.5135588972431078,0.48355889724310774,0.4480451127819549,0.5927766170298512,0.9359999999999999,0.0,0.0,0.8020769230769231,0.9556666666666667,0.09277661702985125,0.13443538386192094,kNN,0.5,False,autumn,adv
0,Base Tree,350.5,5627.6059140813595,4757.0100250626565,0.18154001408502313,0.3242606516290727,0.6678195488721804,0.6355639097744361,0.806046993498907,0.9359999999999999,0.0,0.0,0.8020769230769231,0.9556666666666667,0.20604699349890682,0.14272063754404954,kNN,0.6000000000000001,False,autumn,adv
1,Detector Tree,350.5,2486.8069514102617,1664.2335839598995,0.18056955550838008,0.3242606516290727,0.6678195488721804,0.6355639097744361,0.806046993498907,0.9359999999999999,0.0,0.0,0.8020769230769231,0.9556666666666667,0.20604699349890682,0.14369109612069264,kNN,0.6000000000000001,False,autumn,adv
0,Base Tree,350.5,6250.264451169016,5274.974937343359,0.07946484407065316,0.23934837092731828,0.758421052631579,0.728671679197995,0.9151016623176782,0.9359999999999999,0.0,0.0,0.8020769230769231,0.9556666666666667,0.2151016623176782,0.15988352685666515,kNN,0.7000000000000001,False,autumn,adv
1,Detector Tree,350.5,2674.6387802037493,1724.7749373433583,0.07904004879971166,0.23934837092731828,0.758421052631579,0.728671679197995,0.9151016623176782,0.9359999999999999,0.0,0.0,0.8020769230769231,0.9556666666666667,0.2151016623176782,0.16030832212760665,kNN,0.7000000000000001,False,autumn,adv
0,Base Tree,350.5,5916.080118168458,5757.165413533835,0.13424916095599043,0.16030075187969925,0.8462155388471178,0.8214786967418546,0.8565714092350529,0.9359999999999999,0.0,0.0,0.8020769230769231,0.9556666666666667,0.05657140923505291,0.031516636292952184,kNN,0.8,False,autumn,adv
1,Detector Tree,350.5,2573.8283830393243,1763.2401002506267,0.13353150512505138,0.16030075187969925,0.8462155388471178,0.8214786967418546,0.8565714092350529,0.9359999999999999,0.0,0.0,0.8020769230769231,0.9556666666666667,0.05657140923505291,0.03198737105449157,kNN,0.8,False,autumn,adv
0,Base Tree,350.5,6253.098312180451,6193.644110275689,0.07900027669172931,0.08874686716791981,0.9188972431077694,0.9013533834586466,0.9155979949874686,0.9359999999999999,0.0,0.0,0.8020769230769231,0.9556666666666667,0.015597994987468675,0.021024228571428577,kNN,0.9,False,autumn,adv
1,Detector Tree,350.5,2675.4936456952178,1801.1548872180451,0.07857796485894097,0.08874686716791981,0.9188972431077694,0.9013533834586466,0.9155979949874686,0.9359999999999999,0.0,0.0,0.8020769230769231,0.9556666666666667,0.015597994987468675,0.021104024417515986,kNN,0.9,False,autumn,adv
0,Base Tree,350.5,6735.0,6735.0,0.0,0.0,1.0,1.0,1.0,0.9359999999999999,0.0,0.0,0.8020769230769231,0.9556666666666667,0.0,0.0,kNN,1.0,False,autumn,adv
1,Detector Tree,350.5,2820.864615384615,1855.0,0.0,0.0,1.0,1.0,1.0,0.9359999999999999,0.0,0.0,0.8020769230769231,0.9556666666666667,0.0,0.0,kNN,1.0,False,autumn,adv
0,Base Tree,350.5,1025.3999999999996,1172.0751879699249,0.9359999999999999,0.9119548872180451,0.0,0.0,0.0,0.9359999999999999,0.0,0.0,1.0,1.0,0.0,0.02460651629072683,kNN,0.0,True,autumn,adv
1,Detector Tree,350.5,1049.7999999999997,1172.0751879699249,0.9319999999999999,0.9119548872180451,0.0,0.0,0.0,0.9359999999999999,0.0,0.0,1.0,1.0,0.0,0.02116791979949876,kNN,0.0,True,autumn,adv
0,Base Tree,350.5,1025.3999999999996,1713.4310776942357,0.9359999999999999,0.8232080200501253,0.0,0.09864661654135339,0.0,0.9359999999999999,0.0,0.0,1.0,1.0,0.10000000000000002,0.11279197994987475,kNN,0.1,True,autumn,adv
1,Detector Tree,350.5,1049.7999999999997,1713.4310776942357,0.9319999999999999,0.8232080200501253,0.0,0.09864661654135339,0.0,0.9359999999999999,0.0,0.0,1.0,1.0,0.10000000000000002,0.10879197994987475,kNN,0.1,True,autumn,adv
0,Base Tree,350.5,1025.3999999999996,2149.90977443609,0.9359999999999999,0.7516541353383459,0.0,0.1785213032581454,0.0,0.9359999999999999,0.0,0.0,1.0,1.0,0.20000000000000004,0.18434586466165417,kNN,0.2,True,autumn,adv
1,Detector Tree,350.5,1049.7999999999997,2149.90977443609,0.9319999999999999,0.7516541353383459,0.0,0.1785213032581454,0.0,0.9359999999999999,0.0,0.0,1.0,1.0,0.20000000000000004,0.18034586466165417,kNN,0.2,True,autumn,adv
0,Base Tree,350.5,1025.3999999999996,2632.1002506265663,0.9359999999999999,0.6726065162907269,0.0,0.27132832080200503,0.0,0.9359999999999999,0.0,0.0,1.0,1.0,0.30000000000000004,0.26339348370927324,kNN,0.30000000000000004,True,autumn,adv
1,Detector Tree,350.5,1049.7999999999997,2632.1002506265663,0.9319999999999999,0.6726065162907269,0.0,0.27132832080200503,0.0,0.9359999999999999,0.0,0.0,1.0,1.0,0.30000000000000004,0.25939348370927323,kNN,0.30000000000000004,True,autumn,adv
0,Base Tree,350.5,1025.3999999999996,3150.065162907268,0.9359999999999999,0.5876942355889725,0.0,0.3644360902255639,0.0,0.9359999999999999,0.0,0.0,1.0,1.0,0.4000000000000001,0.3483057644110276,kNN,0.4,True,autumn,adv
1,Detector Tree,350.5,1049.7999999999997,3150.065162907268,0.9319999999999999,0.5876942355889725,0.0,0.3644360902255639,0.0,0.9359999999999999,0.0,0.0,1.0,1.0,0.4000000000000001,0.3443057644110276,kNN,0.4,True,autumn,adv
0,Base Tree,350.5,1025.3999999999996,3602.2907268170425,0.9359999999999999,0.5135588972431078,0.0,0.4480451127819549,0.0,0.9359999999999999,0.0,0.0,1.0,1.0,0.5,0.4224411027568923,kNN,0.5,True,autumn,adv
1,Detector Tree,350.5,1049.7999999999997,3602.2907268170425,0.9319999999999999,0.5135588972431078,0.0,0.4480451127819549,0.0,0.9359999999999999,0.0,0.0,1.0,1.0,0.5,0.4184411027568923,kNN,0.5,True,autumn,adv
0,Base Tree,350.5,1025.3999999999996,4757.0100250626565,0.9359999999999999,0.3242606516290727,0.0,0.6355639097744361,0.0,0.9359999999999999,0.0,0.0,1.0,1.0,0.6000000000000001,0.6117393483709274,kNN,0.6000000000000001,True,autumn,adv
1,Detector Tree,350.5,1049.7999999999997,4757.0100250626565,0.9319999999999999,0.3242606516290727,0.0,0.6355639097744361,0.0,0.9359999999999999,0.0,0.0,1.0,1.0,0.6000000000000001,0.6077393483709274,kNN,0.6000000000000001,True,autumn,adv
0,Base Tree,350.5,1025.3999999999996,5274.974937343359,0.9359999999999999,0.23934837092731828,0.0,0.728671679197995,0.0,0.9359999999999999,0.0,0.0,1.0,1.0,0.7000000000000001,0.6966516290726817,kNN,0.7000000000000001,True,autumn,adv
1,Detector Tree,350.5,1049.7999999999997,5274.974937343359,0.9319999999999999,0.23934837092731828,0.0,0.728671679197995,0.0,0.9359999999999999,0.0,0.0,1.0,1.0,0.7000000000000001,0.6926516290726817,kNN,0.7000000000000001,True,autumn,adv
0,Base Tree,350.5,1025.3999999999996,5757.165413533835,0.9359999999999999,0.16030075187969925,0.0,0.8214786967418546,0.0,0.9359999999999999,0.0,0.0,1.0,1.0,0.8000000000000002,0.7756992481203008,kNN,0.8,True,autumn,adv
1,Detector Tree,350.5,1049.7999999999997,5757.165413533835,0.9319999999999999,0.16030075187969925,0.0,0.8214786967418546,0.0,0.9359999999999999,0.0,0.0,1.0,1.0,0.8000000000000002,0.7716992481203008,kNN,0.8,True,autumn,adv
0,Base Tree,350.5,1025.3999999999996,6193.644110275689,0.9359999999999999,0.08874686716791981,0.0,0.9013533834586466,0.0,0.9359999999999999,0.0,0.0,1.0,1.0,0.9,0.8472531328320803,kNN,0.9,True,autumn,adv
1,Detector Tree,350.5,1049.7999999999997,6193.644110275689,0.9319999999999999,0.08874686716791981,0.0,0.9013533834586466,0.0,0.9359999999999999,0.0,0.0,1.0,1.0,0.9,0.8432531328320803,kNN,0.9,True,autumn,adv
0,Base Tree,350.5,1025.3999999999996,6735.0,0.9359999999999999,0.0,0.0,1.0,0.0,0.9359999999999999,0.0,0.0,1.0,1.0,1.0,0.9359999999999999,kNN,1.0,True,autumn,adv
1,Detector Tree,350.5,1049.7999999999997,6735.0,0.9319999999999999,0.0,0.0,1.0,0.0,0.9359999999999999,0.0,0.0,1.0,1.0,1.0,0.9319999999999999,kNN,1.0,True,autumn,adv
0,Base Tree,350.5,1276.0540765004007,1172.0751879699249,0.8949091677868195,0.9119548872180451,0.07676691729323308,0.0,0.043900461766218465,0.9359999999999999,0.0,0.575,0.8020769230769231,0.9556666666666667,0.043900461766218465,0.024504908211514163,kNN,0.0,False,brightness,adv
1,Detector Tree,350.5,1174.1132500350134,1224.2997493734335,0.8901252512405285,0.9119548872180451,0.07676691729323308,0.0,0.043900461766218465,0.9359999999999999,0.0,0.575,0.8020769230769231,0.9556666666666667,0.043900461766218465,0.027075859580797397,kNN,0.0,False,brightness,adv
0,Base Tree,350.5,1395.785985198513,1394.8245614035088,0.8752809860330306,0.8754385964912281,0.09348370927318295,0.09864661654135339,0.06487074141770234,0.9359999999999999,0.0,0.575,0.8020769230769231,0.9556666666666667,0.035129258582297665,0.02261609179961275,kNN,0.1,False,brightness,adv
1,Detector Tree,350.5,1210.2317034667942,1381.0651629072681,0.8706019958712775,0.8754385964912281,0.09348370927318295,0.09864661654135339,0.06487074141770234,0.9359999999999999,0.0,0.575,0.8020769230769231,0.9556666666666667,0.035129258582297665,0.022396879388761042,kNN,0.1,False,brightness,adv
0,Base Tree,350.5,1517.6547395084895,1535.4761904761904,0.8553025017199197,0.8523809523809525,0.108796992481203,0.1785213032581454,0.0862152759402567,0.9359999999999999,0.0,0.575,0.8020769230769231,0.9556666666666667,0.11378472405974331,0.022893167203335927,kNN,0.2,False,brightness,adv
1,Detector Tree,350.5,1246.9947599919544,1460.2887218045114,0.8507303105553337,0.8523809523809525,0.108796992481203,0.1785213032581454,0.0862152759402567,0.9359999999999999,0.0,0.575,0.8020769230769231,0.9556666666666667,0.11378472405974331,0.02197511501386366,kNN,0.2,False,brightness,adv
0,Base Tree,350.5,1756.367024518524,1595.7117794486217,0.8161693402428649,0.8425062656641604,0.13518796992481202,0.27132832080200503,0.1280242091422384,0.9359999999999999,0.0,0.575,0.8020769230769231,0.9556666666666667,0.17197579085776166,0.036103572955127367,kNN,0.30000000000000004,False,brightness,adv
1,Detector Tree,350.5,1319.0049588059392,1533.91679197995,0.8118063432461761,0.8425062656641604,0.13518796992481202,0.27132832080200503,0.1280242091422384,0.9359999999999999,0.0,0.575,0.8020769230769231,0.9556666666666667,0.17197579085776166,0.0384150617721564,kNN,0.30000000000000004,False,brightness,adv
0,Base Tree,350.5,1900.447984803644,1793.235588972431,0.7925495106879272,0.810125313283208,0.15704260651629073,0.3644360902255639,0.15325906977785556,0.9359999999999999,0.0,0.575,0.8020769230769231,0.9556666666666667,0.24674093022214447,0.02790709604275981,kNN,0.4,False,brightness,adv
1,Detector Tree,350.5,1362.4685727334972,1709.48671679198,0.7883127782301388,0.810125313283208,0.15704260651629073,0.3644360902255639,0.15325906977785556,0.9359999999999999,0.0,0.575,0.8020769230769231,0.9556666666666667,0.24674093022214447,0.03034695996441067,kNN,0.4,False,brightness,adv
0,Base Tree,350.5,1995.9328988076577,2009.2581453634086,0.7768962460971053,0.7747117794486216,0.17421052631578948,0.4480451127819549,0.16998264305864824,0.9359999999999999,0.0,0.575,0.8020769230769231,0.9556666666666667,0.33001735694135176,0.032362577735622226,kNN,0.5,False,brightness,adv
1,Detector Tree,350.5,1391.272652259091,1840.0481203007519,0.7727431913064758,0.7747117794486216,0.17421052631578948,0.4480451127819549,0.16998264305864824,0.9359999999999999,0.0,0.575,0.8020769230769231,0.9556666666666667,0.33001735694135176,0.03251519721539886,kNN,0.5,False,brightness,adv
0,Base Tree,350.5,2500.2266464007876,2698.2982456140353,0.6942251399342971,0.6617543859649123,0.24902255639097745,0.6355639097744361,0.2583064744291698,0.9359999999999999,0.0,0.575,0.8020769230769231,0.9556666666666667,0.3416935255708303,0.04647480524538202,kNN,0.6000000000000001,False,brightness,adv
