,Tree,t,Risk Estimate,True Risk,E[f(x)=y],Accuracy,ood_pred,is_ood,Estimated Rate,ind_acc,ood_val_acc,ood_test_acc,tpr,tnr,Rate Error,Accuracy Error,dsd,rate,Calibrated By Fold,test_set,val_set
0,Base Tree,350.5,1059.5859279194294,886.1854636591479,0.930395749521405,0.9588220551378446,0.6395488721804512,0.5061904761904762,0.6077740476652886,0.9620000000000001,0.91,0.91,0.9458,0.8130000000000001,0.1077740476652887,0.028523279733334343,kNN,0.5,False,OoD Test,OoD Test
1,Detector Tree,350.5,1716.8236363114872,1415.2496240601504,0.8872930543009215,0.9588220551378446,0.6395488721804512,0.5061904761904762,0.6077740476652886,0.9620000000000001,0.91,0.91,0.9458,0.8130000000000001,0.1077740476652887,0.07152900083692305,kNN,0.5,False,OoD Test,OoD Test
0,Base Tree,350.5,1081.8205372418922,920.125313283208,0.9267507315996898,0.9532581453634086,0.7149122807017544,0.5821303258145364,0.6778705461598118,0.9620000000000001,0.91,0.91,0.9458,0.8130000000000001,0.07797624002018744,0.039361396374436315,kNN,0.6000000000000001,False,OoD Test,OoD Test
1,Detector Tree,350.5,1788.7870608810858,1507.1929824561403,0.8794940473140103,0.9532581453634086,0.7149122807017544,0.5821303258145364,0.6778705461598118,0.9620000000000001,0.91,0.91,0.9458,0.8130000000000001,0.07797624002018744,0.0737640980493983,kNN,0.6000000000000001,False,OoD Test,OoD Test
0,Base Tree,350.5,1114.823517940872,976.2330827067669,0.921340406894939,0.9440601503759398,0.7952882205513784,0.6947869674185463,0.7819152520204041,0.9620000000000001,0.91,0.91,0.9458,0.8130000000000001,0.0822413175796634,0.034472155613070606,kNN,0.7000000000000001,False,OoD Test,OoD Test
1,Detector Tree,350.5,1895.6028577164986,1605.2516290726817,0.8679179286007296,0.9440601503759398,0.7952882205513784,0.6947869674185463,0.7819152520204041,0.9620000000000001,0.91,0.91,0.9458,0.8130000000000001,0.0822413175796634,0.07614222177521021,kNN,0.7000000000000001,False,OoD Test,OoD Test
0,Base Tree,350.5,1141.9930633119434,1012.6190476190476,0.9168863830636158,0.9380952380952381,0.8531578947368421,0.7859147869674185,0.8675695564689266,0.9620000000000001,0.91,0.91,0.9458,0.8130000000000001,0.06756955646892662,0.032859975452600894,kNN,0.8,False,OoD Test,OoD Test
1,Detector Tree,350.5,1983.538449502503,1675.8526315789472,0.8583879444617181,0.9380952380952381,0.8531578947368421,0.7859147869674185,0.8675695564689266,0.9620000000000001,0.91,0.91,0.9458,0.8130000000000001,0.06756955646892662,0.07970729363352005,kNN,0.8,False,OoD Test,OoD Test
0,Base Tree,350.5,1166.213569770499,1047.781954887218,0.9129158082343445,0.9323308270676691,0.9044611528822055,0.8731077694235589,0.9439267647241457,0.9620000000000001,0.91,0.91,0.9458,0.8130000000000001,0.043926764724145674,0.030309416133903522,kNN,0.9,False,OoD Test,OoD Test
1,Detector Tree,350.5,2061.92932942711,1738.4426065162907,0.84989236460433,0.9323308270676691,0.9044611528822055,0.8731077694235589,0.9439267647241457,0.9620000000000001,0.91,0.91,0.9458,0.8130000000000001,0.043926764724145674,0.0824384624633391,kNN,0.9,False,OoD Test,OoD Test
0,Base Tree,350.5,1183.9999999999998,1130.796992481203,0.91,0.9187218045112782,1.0,1.0,1.0,0.9620000000000001,0.91,0.91,0.9458,0.8130000000000001,0.0,0.026917293233082694,kNN,1.0,False,OoD Test,OoD Test
1,Detector Tree,350.5,2119.496,1855.0,0.8436536,0.9187218045112782,1.0,1.0,1.0,0.9620000000000001,0.91,0.91,0.9458,0.8130000000000001,0.0,0.0750682045112782,kNN,1.0,False,OoD Test,OoD Test
0,Base Tree,350.5,867.5949874686719,635.0,0.9618696741854637,1.0,0.002506265664160401,0.0,0.002506265664160401,0.9620000000000001,0.91,0.91,0.997,0.977,0.002506265664160401,0.03813032581453631,kNN,0.0,True,OoD Test,OoD Test
1,Detector Tree,350.5,1012.5120863508466,638.0576441102756,0.9429303165890185,1.0,0.002506265664160401,0.0,0.002506265664160401,0.9620000000000001,0.91,0.91,0.997,0.977,0.002506265664160401,0.05706968341098141,kNN,0.0,True,OoD Test,OoD Test
0,Base Tree,350.5,902.0957295703325,718.015037593985,0.9562138148245356,0.986390977443609,0.1293984962406015,0.1268922305764411,0.11127279183585245,0.9620000000000001,0.91,0.91,0.997,0.977,0.017127778378183644,0.03017716261907338,kNN,0.1,True,OoD Test,OoD Test
1,Detector Tree,350.5,1103.977721755779,792.8661654135337,0.9373768846008964,0.986390977443609,0.1293984962406015,0.1268922305764411,0.11127279183585245,0.9620000000000001,0.91,0.91,0.997,0.977,0.017127778378183644,0.04901409284271257,kNN,0.1,True,OoD Test,OoD Test
0,Base Tree,350.5,930.9773631203267,753.1779448621554,0.9514791207999465,0.9806265664160401,0.21659147869674186,0.21408521303258146,0.20232460000102925,0.9620000000000001,0.91,0.91,0.997,0.977,0.024739466736656838,0.029434884953657245,kNN,0.2,True,OoD Test,OoD Test
1,Detector Tree,350.5,1180.546421536166,899.2416040100251,0.9327279356839965,0.9806265664160401,0.21659147869674186,0.21408521303258146,0.20232460000102925,0.9620000000000001,0.91,0.91,0.997,0.977,0.024739466736656838,0.04789863073204357,kNN,0.2,True,OoD Test,OoD Test
0,Base Tree,350.5,962.9479392526492,789.5639097744361,0.9462380427454673,0.9746616541353383,0.30771929824561406,0.30521303258145366,0.30311456258716607,0.9620000000000001,0.91,0.91,0.997,0.977,0.01720317220155111,0.02842361138987097,kNN,0.30000000000000004,True,OoD Test,OoD Test
1,Detector Tree,350.5,1265.304281282722,1010.4175438596491,0.9275817733304804,0.9746616541353383,0.30771929824561406,0.30521303258145366,0.30311456258716607,0.9620000000000001,0.91,0.91,0.997,0.977,0.01720317220155111,0.04707988080485791,kNN,0.30000000000000004,True,OoD Test,OoD Test
0,Base Tree,350.5,997.7097049605534,845.671679197995,0.9405393926294175,0.9654636591478696,0.420375939849624,0.4178696741854636,0.4127039878958176,0.9620000000000001,0.91,0.91,0.997,0.977,0.019145142116070445,0.026522776139527436,kNN,0.4,True,OoD Test,OoD Test
1,Detector Tree,350.5,1357.4619218025127,1147.8586466165414,0.9219863255259944,0.9654636591478696,0.420375939849624,0.4178696741854636,0.4127039878958176,0.9620000000000001,0.91,0.91,0.997,0.977,0.019145142116070445,0.04347733362187539,kNN,0.4,True,OoD Test,OoD Test
0,Base Tree,350.5,1026.9701410610714,886.1854636591479,0.9357425998260539,0.9588220551378446,0.5086967418546365,0.5061904761904762,0.5049500033451185,0.9620000000000001,0.91,0.91,0.997,0.977,0.023461888808262964,0.024082822044845142,kNN,0.5,True,OoD Test,OoD Test
1,Detector Tree,350.5,1435.0348729081209,1255.6100250626566,0.9172764024365659,0.9588220551378446,0.5086967418546365,0.5061904761904762,0.5049500033451185,0.9620000000000001,0.91,0.91,0.997,0.977,0.023461888808262964,0.041545652701278614,kNN,0.5,True,OoD Test,OoD Test
0,Base Tree,350.5,1047.005212826728,920.125313283208,0.9324581618316838,0.9532581453634086,0.5796992481203008,0.5821303258145364,0.5681122724676166,0.9620000000000001,0.91,0.91,0.997,0.977,0.03228348077586171,0.03754088918394547,kNN,0.6000000000000001,True,OoD Test,OoD Test
1,Detector Tree,350.5,1488.1502686300287,1342.233082706767,0.9140514454747746,0.9532581453634086,0.5796992481203008,0.5821303258145364,0.5681122724676166,0.9620000000000001,0.91,0.91,0.997,0.977,0.03228348077586171,0.04661465687877747,kNN,0.6000000000000001,True,OoD Test,OoD Test
0,Base Tree,350.5,1081.7669785346322,976.2330827067669,0.9267595117156341,0.9440601503759398,0.6923558897243107,0.6947869674185463,0.6777016977762681,0.9620000000000001,0.91,0.91,0.997,0.977,0.02528626494367341,0.03272050866385674,kNN,0.7000000000000001,True,OoD Test,OoD Test
1,Detector Tree,350.5,1580.3079091498191,1479.6741854636591,0.9084559976702883,0.9440601503759398,0.6923558897243107,0.6947869674185463,0.6777016977762681,0.9620000000000001,0.91,0.91,0.997,0.977,0.02528626494367341,0.0419831703168239,kNN,0.7000000000000001,True,OoD Test,OoD Test
0,Base Tree,350.5,1113.7375546669548,1012.6190476190476,0.9215184336611549,0.9380952380952381,0.783483709273183,0.7859147869674185,0.778491660362405,0.9620000000000001,0.91,0.91,0.997,0.977,0.02518848455841865,0.031273978580949255,kNN,0.8,True,OoD Test,OoD Test
1,Detector Tree,350.5,1665.0657688963752,1590.8501253132831,0.9033098353167722,0.9380952380952381,0.783483709273183,0.7859147869674185,0.778491660362405,0.9620000000000001,0.91,0.91,0.997,0.977,0.02518848455841865,0.03976797458508771,kNN,0.8,True,OoD Test,OoD Test
0,Base Tree,350.5,1142.6191882169487,1047.781954887218,0.9167837396365658,0.9323308270676691,0.8706766917293233,0.8731077694235589,0.8695434685275818,0.9620000000000001,0.91,0.91,0.997,0.977,0.030456531472418235,0.028853388090349052,kNN,0.9,True,OoD Test,OoD Test
1,Detector Tree,350.5,1741.6344686767625,1697.2255639097743,0.8986608863998724,0.9323308270676691,0.8706766917293233,0.8731077694235589,0.8695434685275818,0.9620000000000001,0.91,0.91,0.997,0.977,0.030456531472418235,0.037662276407878885,kNN,0.9,True,OoD Test,OoD Test
0,Base Tree,350.5,1183.7284391368562,1130.796992481203,0.9100445181742859,0.9187218045112782,0.9975689223057643,1.0,0.9991438812637343,0.9620000000000001,0.91,0.91,0.997,0.977,0.0008561187362657192,0.026961811407368513,kNN,1.0,True,OoD Test,OoD Test
1,Detector Tree,350.5,1850.620059344076,1852.0340852130325,0.8920437119520402,0.9187218045112782,0.9975689223057643,1.0,0.9991438812637343,0.9620000000000001,0.91,0.91,0.997,0.977,0.0008561187362657192,0.03412220316801817,kNN,1.0,True,OoD Test,OoD Test
0,Base Tree,350.5,907.7243582070624,635.0,0.9552910888185144,1.0,0.2912280701754386,0.0,0.129017522720877,0.9620000000000001,0.91,0.905,0.9458,0.8130000000000001,0.129017522720877,0.04470891118148562,kNN,0.0,False,OoD Val,OoD Test
1,Detector Tree,350.5,1225.3160744504314,990.2982456140351,0.9405599872185847,1.0,0.2912280701754386,0.0,0.129017522720877,0.9620000000000001,0.91,0.905,0.9458,0.8130000000000001,0.129017522720877,0.05944001278141523,kNN,0.0,False,OoD Val,OoD Test
0,Base Tree,350.5,948.1679312937061,680.8646616541354,0.9486609948698843,0.9924812030075187,0.3867669172932331,0.1268922305764411,0.2565193294253028,0.9620000000000001,0.91,0.905,0.9458,0.8130000000000001,0.15651932942530278,0.04382020813763454,kNN,0.1,False,OoD Val,OoD Test
1,Detector Tree,350.5,1356.2137205001604,1106.8556390977444,0.9263740078517363,0.9924812030075187,0.3867669172932331,0.1268922305764411,0.2565193294253028,0.9620000000000001,0.91,0.905,0.9458,0.8130000000000001,0.15651932942530278,0.06610719515578253,kNN,0.1,False,OoD Val,OoD Test
0,Base Tree,350.5,972.3884377522616,745.68671679198,0.9446904200406129,0.9818546365914786,0.4380701754385965,0.21408521303258146,0.3328765376805218,0.9620000000000001,0.91,0.905,0.9458,0.8130000000000001,0.13287653768052177,0.03716421655086582,kNN,0.2,False,OoD Val,OoD Test
1,Detector Tree,350.5,1434.6046004247678,1169.4456140350876,0.9178784279943484,0.9818546365914786,0.4380701754385965,0.21408521303258146,0.3328765376805218,0.9620000000000001,0.91,0.905,0.9458,0.8130000000000001,0.13287653768052177,0.06397620859713035,kNN,0.2,False,OoD Val,OoD Test
0,Base Tree,350.5,999.557983123333,759.7518796992481,0.9402363962092897,0.9795488721804511,0.4959398496240601,0.30521303258145366,0.41853084212904423,0.9620000000000001,0.91,0.905,0.9458,0.8130000000000001,0.11853084212904422,0.03931247597116143,kNN,0.30000000000000004,False,OoD Val,OoD Test
1,Detector Tree,350.5,1522.5401922107724,1240.0466165413534,0.9083484438553366,0.9795488721804511,0.4959398496240601,0.30521303258145366,0.41853084212904423,0.9620000000000001,0.91,0.905,0.9458,0.8130000000000001,0.11853084212904422,0.07120042832511439,kNN,0.30000000000000004,False,OoD Val,OoD Test
0,Base Tree,350.5,1032.5609638223127,854.9974937343359,0.9348260715045389,0.9639348370927319,0.5763157894736842,0.4178696741854636,0.5225755479896367,0.9620000000000001,0.91,0.905,0.9458,0.8130000000000001,0.12257554798963667,0.029108765588192906,kNN,0.4,False,OoD Val,OoD Test
1,Detector Tree,350.5,1629.355989046185,1338.1052631578948,0.8967723251420562,0.9639348370927319,0.5763157894736842,0.4178696741854636,0.5225755479896367,0.9620000000000001,0.91,0.905,0.9458,0.8130000000000001,0.12257554798963667,0.06716251195067563,kNN,0.4,False,OoD Val,OoD Test
0,Base Tree,350.5,1059.5859279194294,927.6165413533835,0.930395749521405,0.95203007518797,0.6395488721804512,0.5061904761904762,0.6077740476652886,0.9620000000000001,0.91,0.905,0.9458,0.8130000000000001,0.1077740476652887,0.02189288719954863,kNN,0.5,False,OoD Val,OoD Test
1,Detector Tree,350.5,1716.8236363114872,1415.2496240601504,0.8872930543009215,0.95203007518797,0.6395488721804512,0.5061904761904762,0.6077740476652886,0.9620000000000001,0.91,0.905,0.9458,0.8130000000000001,0.1077740476652887,0.06473702088704837,kNN,0.5,False,OoD Val,OoD Test
0,Base Tree,350.5,1081.8205372418922,1092.2706766917292,0.9267507315996898,0.9250375939849624,0.7149122807017544,0.5821303258145364,0.6778705461598118,0.9620000000000001,0.91,0.905,0.9458,0.8130000000000001,0.07797624002018744,0.012457497195809745,kNN,0.6000000000000001,False,OoD Val,OoD Test
1,Detector Tree,350.5,1788.7870608810858,1507.1929824561403,0.8794940473140103,0.9250375939849624,0.7149122807017544,0.5821303258145364,0.6778705461598118,0.9620000000000001,0.91,0.905,0.9458,0.8130000000000001,0.07797624002018744,0.04554354667095221,kNN,0.6000000000000001,False,OoD Val,OoD Test
0,Base Tree,350.5,1114.823517940872,1187.516290726817,0.921340406894939,0.9094235588972431,0.7952882205513784,0.6947869674185463,0.7819152520204041,0.9620000000000001,0.91,0.905,0.9458,0.8130000000000001,0.0822413175796634,0.017515163766030774,kNN,0.7000000000000001,False,OoD Val,OoD Test
1,Detector Tree,350.5,1895.6028577164986,1605.2516290726817,0.8679179286007296,0.9094235588972431,0.7952882205513784,0.6947869674185463,0.7819152520204041,0.9620000000000001,0.91,0.905,0.9458,0.8130000000000001,0.0822413175796634,0.04150563029651351,kNN,0.7000000000000001,False,OoD Val,OoD Test
0,Base Tree,350.5,1141.9930633119434,1201.5814536340852,0.9168863830636158,0.9071177944862155,0.8531578947368421,0.7859147869674185,0.8675695564689266,0.9620000000000001,0.91,0.905,0.9458,0.8130000000000001,0.06756955646892662,0.0171821118426007,kNN,0.8,False,OoD Val,OoD Test
1,Detector Tree,350.5,1983.538449502503,1675.8526315789472,0.8583879444617181,0.9071177944862155,0.8531578947368421,0.7859147869674185,0.8675695564689266,0.9620000000000001,0.91,0.905,0.9458,0.8130000000000001,0.06756955646892662,0.04872985002449753,kNN,0.8,False,OoD Val,OoD Test
0,Base Tree,350.5,1166.213569770499,1266.4035087719299,0.9129158082343445,0.8964912280701754,0.9044611528822055,0.8731077694235589,0.9439267647241457,0.9620000000000001,0.91,0.905,0.9458,0.8130000000000001,0.043926764724145674,0.02207214398674601,kNN,0.9,False,OoD Val,OoD Test
1,Detector Tree,350.5,2061.92932942711,1738.4426065162907,0.84989236460433,0.8964912280701754,0.9044611528822055,0.8731077694235589,0.9439267647241457,0.9620000000000001,0.91,0.905,0.9458,0.8130000000000001,0.043926764724145674,0.0465988634658454,kNN,0.9,False,OoD Val,OoD Test
0,Base Tree,350.5,1183.9999999999998,1312.2681704260651,0.91,0.8889724310776942,1.0,1.0,1.0,0.9620000000000001,0.91,0.905,0.9458,0.8130000000000001,0.0,0.02142857142857145,kNN,1.0,False,OoD Val,OoD Test
1,Detector Tree,350.5,2119.496,1855.0,0.8436536,0.8889724310776942,1.0,1.0,1.0,0.9620000000000001,0.91,0.905,0.9458,0.8130000000000001,0.0,0.045318831077694244,kNN,1.0,False,OoD Val,OoD Test
0,Base Tree,350.5,867.5949874686719,635.0,0.9618696741854637,1.0,0.002506265664160401,0.0,0.002506265664160401,0.9620000000000001,0.91,0.905,0.997,0.977,0.002506265664160401,0.03813032581453631,kNN,0.0,True,OoD Val,OoD Test
1,Detector Tree,350.5,1012.5120863508466,638.0576441102756,0.9429303165890185,1.0,0.002506265664160401,0.0,0.002506265664160401,0.9620000000000001,0.91,0.905,0.997,0.977,0.002506265664160401,0.05706968341098141,kNN,0.0,True,OoD Val,OoD Test
0,Base Tree,350.5,902.0957295703325,680.8646616541354,0.9562138148245356,0.9924812030075187,0.1293984962406015,0.1268922305764411,0.11127279183585245,0.9620000000000001,0.91,0.905,0.997,0.977,0.017127778378183644,0.03626738818298316,kNN,0.1,True,OoD Val,OoD Test
1,Detector Tree,350.5,1103.977721755779,792.8661654135337,0.9373768846008964,0.9924812030075187,0.1293984962406015,0.1268922305764411,0.11127279183585245,0.9620000000000001,0.91,0.905,0.997,0.977,0.017127778378183644,0.05510431840662234,kNN,0.1,True,OoD Val,OoD Test
0,Base Tree,350.5,930.9773631203267,745.68671679198,0.9514791207999465,0.9818546365914786,0.21659147869674186,0.21408521303258146,0.20232460000102925,0.9620000000000001,0.91,0.905,0.997,0.977,0.024739466736656838,0.030375515791532217,kNN,0.2,True,OoD Val,OoD Test
1,Detector Tree,350.5,1180.546421536166,899.2416040100251,0.9327279356839965,0.9818546365914786,0.21659147869674186,0.21408521303258146,0.20232460000102925,0.9620000000000001,0.91,0.905,0.997,0.977,0.024739466736656838,0.04912670090748216,kNN,0.2,True,OoD Val,OoD Test
0,Base Tree,350.5,962.9479392526492,759.7518796992481,0.9462380427454673,0.9795488721804511,0.30771929824561406,0.30521303258145366,0.30311456258716607,0.9620000000000001,0.91,0.905,0.997,0.977,0.01720317220155111,0.03331082943498376,kNN,0.30000000000000004,True,OoD Val,OoD Test
1,Detector Tree,350.5,1265.304281282722,1010.4175438596491,0.9275817733304804,0.9795488721804511,0.30771929824561406,0.30521303258145366,0.30311456258716607,0.9620000000000001,0.91,0.905,0.997,0.977,0.01720317220155111,0.05196709884997069,kNN,0.30000000000000004,True,OoD Val,OoD Test
0,Base Tree,350.5,997.6741998734002,854.9974937343359,0.9405452131355082,0.9639348370927319,0.41964912280701755,0.4178696741854636,0.41259205508638125,0.9620000000000001,0.91,0.905,0.997,0.977,0.019227740809930352,0.023420018218029637,kNN,0.4,True,OoD Val,OoD Test
1,Detector Tree,350.5,1357.3677935270393,1146.9719298245614,0.9219920406229669,0.9639348370927319,0.41964912280701755,0.4178696741854636,0.41259205508638125,0.9620000000000001,0.91,0.905,0.997,0.977,0.019227740809930352,0.04194279646976495,kNN,0.4,True,OoD Val,OoD Test
0,Base Tree,350.5,1026.9346359739184,927.6165413533835,0.9357484203321446,0.95203007518797,0.5079699248120301,0.5061904761904762,0.5048380705356821,0.9620000000000001,0.91,0.905,0.997,0.977,0.02345030955211438,0.01754711007498208,kNN,0.5,True,OoD Val,OoD Test
1,Detector Tree,350.5,1434.940744632648,1254.7233082706766,0.9172821175335386,0.95203007518797,0.5079699248120301,0.5061904761904762,0.5048380705356821,0.9620000000000001,0.91,0.905,0.997,0.977,0.02345030955211438,0.034747957654431325,kNN,0.5,True,OoD Val,OoD Test
0,Base Tree,350.5,1046.8480109925738,1092.2706766917292,0.9324839326241683,0.9250375939849624,0.5796240601503759,0.5821303258145364,0.5676166803044572,0.9620000000000001,0.91,0.905,0.997,0.977,0.03277907293902115,0.012629328969240308,kNN,0.6000000000000001,True,OoD Val,OoD Test
1,Detector Tree,350.5,1487.7335075758647,1342.1413533834586,0.9140767495593015,0.9250375939849624,0.5796240601503759,0.5821303258145364,0.5676166803044572,0.9620000000000001,0.91,0.905,0.997,0.977,0.03277907293902115,0.015152670487458116,kNN,0.6000000000000001,True,OoD Val,OoD Test
0,Base Tree,350.5,1081.5742716133248,1187.516290726817,0.926791103014209,0.9094235588972431,0.6915538847117795,0.6947869674185463,0.6770941728036723,0.9620000000000001,0.91,0.905,0.997,0.977,0.025414151394914444,0.020495196924549555,kNN,0.7000000000000001,True,OoD Val,OoD Test
1,Detector Tree,350.5,1579.7970198201822,1478.6957393483708,0.908487016851788,0.9094235588972431,0.6915538847117795,0.6947869674185463,0.6770941728036723,0.9620000000000001,0.91,0.905,0.997,0.977,0.025414151394914444,0.01328953885008562,kNN,0.7000000000000001,True,OoD Val,OoD Test
0,Base Tree,350.5,1113.5448477456475,1201.5814536340852,0.9215500249597299,0.9071177944862155,0.7826817042606516,0.7859147869674185,0.7778841353898093,0.9620000000000001,0.91,0.905,0.997,0.977,0.024806883739121946,0.019257033754818253,kNN,0.8,True,OoD Val,OoD Test
1,Detector Tree,350.5,1664.5548795667378,1589.871679197995,0.9033408544982717,0.9071177944862155,0.7826817042606516,0.7859147869674185,0.7778841353898093,0.9620000000000001,0.91,0.905,0.997,0.977,0.024806883739121946,0.013911471479873769,kNN,0.8,True,OoD Val,OoD Test
0,Base Tree,350.5,1142.4264812956415,1266.4035087719299,0.9168153309351408,0.8964912280701754,0.8698746867167919,0.8731077694235589,0.868935943554986,0.9620000000000001,0.91,0.905,0.997,0.977,0.031064056445014,0.024231824942232385,kNN,0.9,True,OoD Val,OoD Test
1,Detector Tree,350.5,1741.123579347125,1696.2471177944863,0.8986919055813719,0.8964912280701754,0.8698746867167919,0.8731077694235589,0.868935943554986,0.9620000000000001,0.91,0.905,0.997,0.977,0.031064056445014,0.016443238529772,kNN,0.9,True,OoD Val,OoD Test
0,Base Tree,350.5,1183.5870799174525,1312.2681704260651,0.910067691816811,0.8889724310776942,0.9967669172932331,1.0,0.9986982342920958,0.9620000000000001,0.91,0.905,0.997,0.977,0.0013017657079042646,0.02149470843433021,kNN,1.0,True,OoD Val,OoD Test
1,Detector Tree,350.5,1850.2452989755884,1851.0556390977442,0.8920664659208836,0.8889724310776942,0.9967669172932331,1.0,0.9986982342920958,0.9620000000000001,0.91,0.905,0.997,0.977,0.0013017657079042646,0.012340565067384334,kNN,1.0,True,OoD Val,OoD Test
0,Base Tree,350.5,907.7243582070624,635.0,0.9552910888185144,1.0,0.2912280701754386,0.0,0.129017522720877,0.9620000000000001,0.91,0.0,0.9458,0.8130000000000001,0.129017522720877,0.04470891118148562,kNN,0.0,False,adv,OoD Test
1,Detector Tree,350.5,1225.3160744504314,990.2982456140351,0.9405599872185847,1.0,0.2912280701754386,0.0,0.129017522720877,0.9620000000000001,0.91,0.0,0.9458,0.8130000000000001,0.129017522720877,0.05944001278141523,kNN,0.0,False,adv,OoD Test
0,Base Tree,350.5,948.1679312937061,1409.0426065162908,0.9486609948698843,0.8731077694235589,0.3867669172932331,0.1268922305764411,0.2565193294253028,0.9620000000000001,0.91,0.0,0.9458,0.8130000000000001,0.15651932942530278,0.07555322544632535,kNN,0.1,False,adv,OoD Test
1,Detector Tree,350.5,1356.2137205001604,1106.8556390977444,0.9263740078517363,0.8731077694235589,0.3867669172932331,0.1268922305764411,0.2565193294253028,0.9620000000000001,0.91,0.0,0.9458,0.8130000000000001,0.15651932942530278,0.05361456966546616,kNN,0.1,False,adv,OoD Test
0,Base Tree,350.5,972.3884377522616,1940.919799498747,0.9446904200406129,0.7859147869674185,0.4380701754385965,0.21408521303258146,0.3328765376805218,0.9620000000000001,0.91,0.0,0.9458,0.8130000000000001,0.13287653768052177,0.1587756330731943,kNN,0.2,False,adv,OoD Test
1,Detector Tree,350.5,1434.6046004247678,1169.4456140350876,0.9178784279943484,0.7859147869674185,0.4380701754385965,0.21408521303258146,0.3328765376805218,0.9620000000000001,0.91,0.0,0.9458,0.8130000000000001,0.13287653768052177,0.13196364102692978,kNN,0.2,False,adv,OoD Test
0,Base Tree,350.5,999.557983123333,2496.7994987468674,0.9402363962092897,0.6947869674185463,0.4959398496240601,0.30521303258145366,0.41853084212904423,0.9620000000000001,0.91,0.0,0.9458,0.8130000000000001,0.11853084212904422,0.24544942879074333,kNN,0.30000000000000004,False,adv,OoD Test
1,Detector Tree,350.5,1522.5401922107724,1240.0466165413534,0.9083484438553366,0.6947869674185463,0.4959398496240601,0.30521303258145366,0.41853084212904423,0.9620000000000001,0.91,0.0,0.9458,0.8130000000000001,0.11853084212904422,0.21356147643679035,kNN,0.30000000000000004,False,adv,OoD Test
0,Base Tree,350.5,1032.5609638223127,3184.0050125313282,0.9348260715045389,0.5821303258145364,0.5763157894736842,0.4178696741854636,0.5225755479896367,0.9620000000000001,0.91,0.0,0.9458,0.8130000000000001,0.12257554798963667,0.35269574569000256,kNN,0.4,False,adv,OoD Test
