,Tree,t,Risk Estimate,True Risk,E[f(x)=y],Accuracy,ood_pred,is_ood,Estimated Rate,ind_acc,ood_val_acc,ood_test_acc,Rate Error,Accuracy Error,tpr,tnr,ba,rate,test_set,val_set,Dataset
1,Detector Tree,350.5,1927.8981625928673,1652.5447368421053,0.6000709467210689,0.8259649122807018,0.4488721804511278,0.10328320802005013,0.49457568922305767,0.9,0.30612244897959184,0.30612244897959184,0.3834645781119465,0.2258939655596329,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.1111111111111111,EtisLaribDB,EtisLaribDB,Polyp
0,Base Tree,350.5,2993.869409271478,2038.3057644110277,0.6133000968407413,0.7699498746867167,0.4189724310776942,0.1343358395989975,0.4827592871066555,0.9,0.30612244897959184,0.30612244897959184,0.3716481759955444,0.15664977784597547,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.1111111111111111,EtisLaribDB,EtisLaribDB,Polyp
1,Detector Tree,350.5,1845.4845267130386,1927.6875689223057,0.603737962021005,0.7699498746867167,0.4189724310776942,0.1343358395989975,0.4827592871066555,0.9,0.30612244897959184,0.30612244897959184,0.3716481759955444,0.16621191266571175,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.1111111111111111,EtisLaribDB,EtisLaribDB,Polyp
0,Base Tree,350.5,2897.1004873408015,1755.015037593985,0.6291638545342949,0.816390977443609,0.3601503759398496,0.11007518796992481,0.45604711779448626,0.9,0.30612244897959184,0.30612244897959184,0.3449360066833751,0.1872271229093141,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.1111111111111111,EtisLaribDB,EtisLaribDB,Polyp
1,Detector Tree,350.5,1660.778594893352,1662.6098997493734,0.6319661971047236,0.816390977443609,0.3601503759398496,0.11007518796992481,0.45604711779448626,0.9,0.30612244897959184,0.30612244897959184,0.3449360066833751,0.1844247803388854,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.1111111111111111,EtisLaribDB,EtisLaribDB,Polyp
0,Base Tree,350.5,2702.5017740951016,1904.0751879699249,0.6610652829352293,0.7919548872180452,0.27423558897243105,0.11112781954887219,0.4023299359509886,0.9,0.30612244897959184,0.30612244897959184,0.29121882483987743,0.13088960428281587,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.1111111111111111,EtisLaribDB,EtisLaribDB,Polyp
1,Detector Tree,350.5,1573.3074566567298,1807.357619047619,0.6583519869048197,0.7919548872180452,0.27423558897243105,0.11112781954887219,0.4023299359509886,0.9,0.30612244897959184,0.30612244897959184,0.29121882483987743,0.13360290031322547,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.1111111111111111,EtisLaribDB,EtisLaribDB,Polyp
0,Base Tree,350.5,2537.709596525327,1603.3558897243108,0.6880803940122415,0.8412531328320801,0.2487468671679198,0.07987468671679199,0.3568405736563632,0.9,0.30612244897959184,0.30612244897959184,0.24572946254525205,0.1531727388198387,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.1111111111111111,EtisLaribDB,EtisLaribDB,Polyp
1,Detector Tree,350.5,1498.0423993178222,1515.2080200501252,0.6901955532364117,0.8412531328320801,0.2487468671679198,0.07987468671679199,0.3568405736563632,0.9,0.30612244897959184,0.30612244897959184,0.24572946254525205,0.15105757959566857,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.1111111111111111,EtisLaribDB,EtisLaribDB,Polyp
0,Base Tree,350.5,2388.075059383152,1753.7919799498748,0.712610646002762,0.8165914786967419,0.22624060150375938,0.10721804511278196,0.3155353383458648,0.9,0.30612244897959184,0.30612244897959184,0.20442422723475367,0.10398083269397991,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.1111111111111111,EtisLaribDB,EtisLaribDB,Polyp
1,Detector Tree,350.5,1433.6696698801672,1587.9353132832082,0.700565909223647,0.8165914786967419,0.22624060150375938,0.10721804511278196,0.3155353383458648,0.9,0.30612244897959184,0.30612244897959184,0.20442422723475367,0.11602556947309482,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.1111111111111111,EtisLaribDB,EtisLaribDB,Polyp
0,Base Tree,350.5,2253.376425229741,1849.6491228070176,0.7346923893065999,0.8008771929824562,0.22358395989974936,0.1413032581453634,0.27835302144249513,0.9,0.30612244897959184,0.30612244897959184,0.16724191033138402,0.06618480367585629,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.1111111111111111,EtisLaribDB,EtisLaribDB,Polyp
1,Detector Tree,350.5,1310.241215797791,1423.2947869674185,0.7456462691109436,0.8008771929824562,0.22358395989974936,0.1413032581453634,0.27835302144249513,0.9,0.30612244897959184,0.30612244897959184,0.16724191033138402,0.05523092387151258,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.1111111111111111,EtisLaribDB,EtisLaribDB,Polyp
0,Base Tree,350.5,1882.2471700339283,1645.092731829574,0.7955332508141102,0.8344110275689223,0.12977443609022557,0.09343358395989976,0.17590620996936787,0.9,0.30612244897959184,0.30612244897959184,0.06479509885825678,0.04331154143863056,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.1111111111111111,EtisLaribDB,EtisLaribDB,Polyp
1,Detector Tree,350.5,1345.4928841623528,1461.0435087719297,0.7894874540618531,0.8344110275689223,0.12977443609022557,0.09343358395989976,0.17590620996936787,0.9,0.30612244897959184,0.30612244897959184,0.06479509885825678,0.04746099279923381,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.1111111111111111,EtisLaribDB,EtisLaribDB,Polyp
0,Base Tree,350.5,1677.3050811723185,1856.8345864661653,0.829130314561915,0.7996992481203007,0.11436090225563911,0.11436090225563911,0.11933383458646618,0.9,0.30612244897959184,0.30612244897959184,0.02453522695627959,0.03709924709733517,1.0,1.0,1.0,0.1111111111111111,EtisLaribDB,EtisLaribDB,Polyp
1,Detector Tree,350.5,1204.093118135338,1394.272706766917,0.845831705263158,0.7996992481203007,0.11436090225563911,0.11436090225563911,0.11933383458646618,0.9,0.30612244897959184,0.30612244897959184,0.02453522695627959,0.04778886015037594,1.0,1.0,1.0,0.1111111111111111,EtisLaribDB,EtisLaribDB,Polyp
0,Base Tree,350.5,3056.326530612245,2110.160401002506,0.6030612244897959,0.7581704260651629,0.4911278195488722,0.21027568922305767,0.5,0.9,0.30612244897959184,0.30612244897959184,0.2777777777777778,0.15510920157536698,0.5,0.5,0.5,0.2222222222222222,EtisLaribDB,EtisLaribDB,Polyp
1,Detector Tree,350.5,1951.7358256369607,2004.1115789473686,0.6008987145168463,0.7581704260651629,0.4911278195488722,0.21027568922305767,0.5,0.9,0.30612244897959184,0.30612244897959184,0.2777777777777778,0.15727171154831662,0.5,0.5,0.5,0.2222222222222222,EtisLaribDB,EtisLaribDB,Polyp
0,Base Tree,350.5,3045.256404992072,2387.6416040100253,0.6048759991816275,0.7126817042606517,0.48080200501253134,0.24330827067669172,0.496944193817878,0.9,0.30612244897959184,0.30612244897959184,0.2747219715956558,0.1078057050790241,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.2222222222222222,EtisLaribDB,EtisLaribDB,Polyp
1,Detector Tree,350.5,1814.6977175758789,2053.6677443609024,0.6221663300534079,0.7126817042606517,0.48080200501253134,0.24330827067669172,0.496944193817878,0.9,0.30612244897959184,0.30612244897959184,0.2747219715956558,0.09051537420724368,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.2222222222222222,EtisLaribDB,EtisLaribDB,Polyp
0,Base Tree,350.5,2989.2875753328904,2215.34335839599,0.6140512171585427,0.7409273182957393,0.4149122807017544,0.2138095238095238,0.48149451406293514,0.9,0.30612244897959184,0.30612244897959184,0.2592722918407129,0.12687610113719672,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.2222222222222222,EtisLaribDB,EtisLaribDB,Polyp
1,Detector Tree,350.5,1889.261701735343,1830.0314536340854,0.6074713643401314,0.7409273182957393,0.4149122807017544,0.2138095238095238,0.48149451406293514,0.9,0.30612244897959184,0.30612244897959184,0.2592722918407129,0.13345595395560791,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.2222222222222222,EtisLaribDB,EtisLaribDB,Polyp
0,Base Tree,350.5,2928.1847875300496,2052.370927318296,0.6240680676180247,0.7676441102756892,0.3887218045112782,0.19909774436090225,0.4646276524644946,0.9,0.30612244897959184,0.30612244897959184,0.24240543024227237,0.14357604265766458,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2222222222222222,EtisLaribDB,EtisLaribDB,Polyp
1,Detector Tree,350.5,1725.5189835687863,1773.792731829574,0.61726488404027,0.7676441102756892,0.3887218045112782,0.19909774436090225,0.4646276524644946,0.9,0.30612244897959184,0.30612244897959184,0.24240543024227237,0.15037922623541924,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2222222222222222,EtisLaribDB,EtisLaribDB,Polyp
0,Base Tree,350.5,2819.6190908563926,2183.3909774436092,0.6418657228104275,0.7461654135338347,0.35421052631578953,0.24664160401002505,0.4346590921748816,0.9,0.30612244897959184,0.30612244897959184,0.2124368699526594,0.10429969072340714,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.2222222222222222,EtisLaribDB,EtisLaribDB,Polyp
1,Detector Tree,350.5,1633.3527254017547,1885.930350877193,0.642946540611215,0.7461654135338347,0.35421052631578953,0.24664160401002505,0.4346590921748816,0.9,0.30612244897959184,0.30612244897959184,0.2124368699526594,0.10321887292261946,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.2222222222222222,EtisLaribDB,EtisLaribDB,Polyp
0,Base Tree,350.5,2788.4045527083013,2148.839598997494,0.6469828602117539,0.7518295739348372,0.37927318295739354,0.23706766917293234,0.4260426065162908,0.9,0.30612244897959184,0.30612244897959184,0.20382038429406854,0.10484671372308321,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.2222222222222222,EtisLaribDB,EtisLaribDB,Polyp
1,Detector Tree,350.5,1584.9116577728932,1646.511177944862,0.6487868824815315,0.7518295739348372,0.37927318295739354,0.23706766917293234,0.4260426065162908,0.9,0.30612244897959184,0.30612244897959184,0.20382038429406854,0.10304269145330562,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.2222222222222222,EtisLaribDB,EtisLaribDB,Polyp
0,Base Tree,350.5,2625.85850074165,2115.5112781954886,0.6736297539767787,0.7572932330827068,0.32761904761904764,0.2018796992481203,0.38117326649958233,0.9,0.30612244897959184,0.30612244897959184,0.15895104427736012,0.08387358395989977,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.2222222222222222,EtisLaribDB,EtisLaribDB,Polyp
1,Detector Tree,350.5,1532.393864111447,1614.6108771929823,0.6668251065444691,0.7572932330827068,0.32761904761904764,0.2018796992481203,0.38117326649958233,0.9,0.30612244897959184,0.30612244897959184,0.15895104427736012,0.0904876799652239,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.2222222222222222,EtisLaribDB,EtisLaribDB,Polyp
0,Base Tree,350.5,2507.904170545411,2312.7293233082705,0.6929665294187851,0.7249624060150376,0.31087719298245614,0.22711779448621555,0.34861306042884993,0.9,0.30612244897959184,0.30612244897959184,0.12639083820662772,0.03736362794741956,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.2222222222222222,EtisLaribDB,EtisLaribDB,Polyp
1,Detector Tree,350.5,1425.2812810087187,1669.7146115288222,0.700130104448904,0.7249624060150376,0.31087719298245614,0.22711779448621555,0.34861306042884993,0.9,0.30612244897959184,0.30612244897959184,0.12639083820662772,0.03293790060463082,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.2222222222222222,EtisLaribDB,EtisLaribDB,Polyp
0,Base Tree,350.5,2265.468379111043,2039.9874686716792,0.732710101785075,0.7696741854636592,0.25596491228070173,0.21102756892230576,0.2816908939014202,0.9,0.30612244897959184,0.30612244897959184,0.05946867167919802,0.03721217874618518,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.2222222222222222,EtisLaribDB,EtisLaribDB,Polyp
1,Detector Tree,350.5,1392.6625750446992,1419.1219548872182,0.7312698284522723,0.7696741854636592,0.25596491228070173,0.21102756892230576,0.2816908939014202,0.9,0.30612244897959184,0.30612244897959184,0.05946867167919802,0.03859984302730685,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.2222222222222222,EtisLaribDB,EtisLaribDB,Polyp
0,Base Tree,350.5,1936.1259377013964,1903.7694235588972,0.7867006659505908,0.7920050125313283,0.1892481203007519,0.1892481203007519,0.19077894736842105,0.9,0.30612244897959184,0.30612244897959184,0.031468003341687534,0.02212208480384634,1.0,1.0,1.0,0.2222222222222222,EtisLaribDB,EtisLaribDB,Polyp
1,Detector Tree,350.5,1286.4791458947368,1370.468596491228,0.7940127578947369,0.7920050125313283,0.1892481203007519,0.1892481203007519,0.19077894736842105,0.9,0.30612244897959184,0.30612244897959184,0.031468003341687534,0.022397453132832073,1.0,1.0,1.0,0.2222222222222222,EtisLaribDB,EtisLaribDB,Polyp
0,Base Tree,350.5,3056.326530612245,2503.0676691729323,0.6030612244897959,0.6937593984962406,0.5135839598997494,0.28035087719298246,0.5,0.9,0.30612244897959184,0.30612244897959184,0.1666666666666667,0.09069817400644467,0.5,0.5,0.5,0.3333333333333333,EtisLaribDB,EtisLaribDB,Polyp
1,Detector Tree,350.5,2005.9419259912763,2228.217268170426,0.5978808493805245,0.6937593984962406,0.5135839598997494,0.28035087719298246,0.5,0.9,0.30612244897959184,0.30612244897959184,0.1666666666666667,0.09587854911571604,0.5,0.5,0.5,0.3333333333333333,EtisLaribDB,EtisLaribDB,Polyp
0,Base Tree,350.5,3046.1407318295737,2425.8621553884714,0.6047310275689223,0.7064160401002506,0.4729824561403509,0.2928571428571428,0.49718830409356723,0.9,0.30612244897959184,0.30612244897959184,0.16385497076023392,0.10185451281264385,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.3333333333333333,EtisLaribDB,EtisLaribDB,Polyp
1,Detector Tree,350.5,1958.6958964444652,2031.4681453634087,0.5953883295119436,0.7064160401002506,0.4729824561403509,0.2928571428571428,0.49718830409356723,0.9,0.30612244897959184,0.30612244897959184,0.16385497076023392,0.11102771058830706,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.3333333333333333,EtisLaribDB,EtisLaribDB,Polyp
0,Base Tree,350.5,3034.768970657937,2475.2431077694237,0.6065952507118135,0.6983208020050126,0.4696741854636592,0.3167669172932331,0.4940492341966026,0.9,0.30612244897959184,0.30612244897959184,0.16071590086326928,0.09172555129319895,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.3333333333333333,EtisLaribDB,EtisLaribDB,Polyp
1,Detector Tree,350.5,1812.3412251635878,2025.341604010025,0.6142430564157255,0.6983208020050126,0.4696741854636592,0.3167669172932331,0.4940492341966026,0.9,0.30612244897959184,0.30612244897959184,0.16071590086326928,0.08407774558928698,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.3333333333333333,EtisLaribDB,EtisLaribDB,Polyp
0,Base Tree,350.5,2992.001589125876,2352.6315789473683,0.6136062968646105,0.7184210526315788,0.43779448621553885,0.31045112781954887,0.4822436925647452,0.9,0.30612244897959184,0.30612244897959184,0.1489103592314119,0.10481475576696843,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,EtisLaribDB,EtisLaribDB,Polyp
1,Detector Tree,350.5,1689.5835514152698,1881.7384962406015,0.6242188344657048,0.7184210526315788,0.43779448621553885,0.31045112781954887,0.4822436925647452,0.9,0.30612244897959184,0.30612244897959184,0.1489103592314119,0.09420221816587408,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,EtisLaribDB,EtisLaribDB,Polyp
0,Base Tree,350.5,2934.2898305628014,2373.7293233082705,0.623067240891344,0.7149624060150376,0.42052631578947364,0.310125313283208,0.4663128933444723,0.9,0.30612244897959184,0.30612244897959184,0.13297956001113898,0.09409134127836596,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.3333333333333333,EtisLaribDB,EtisLaribDB,Polyp
1,Detector Tree,350.5,1708.282518638475,1946.0923057644109,0.6186097028425888,0.7149624060150376,0.42052631578947364,0.310125313283208,0.4663128933444723,0.9,0.30612244897959184,0.30612244897959184,0.13297956001113898,0.09773654433052935,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.3333333333333333,EtisLaribDB,EtisLaribDB,Polyp
0,Base Tree,350.5,2871.937928579953,2720.0075187969924,0.6332888641672209,0.6581954887218046,0.4050877192982456,0.3105263157894737,0.44910122528543583,0.9,0.30612244897959184,0.30612244897959184,0.11576789195210249,0.04296663512522803,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.3333333333333333,EtisLaribDB,EtisLaribDB,Polyp
1,Detector Tree,350.5,1595.6290623355908,1858.508546365915,0.6301706815878109,0.6581954887218046,0.4050877192982456,0.3105263157894737,0.44910122528543583,0.9,0.30612244897959184,0.30612244897959184,0.11576789195210249,0.043857904520755164,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.3333333333333333,EtisLaribDB,EtisLaribDB,Polyp
0,Base Tree,350.5,2745.5422417267655,2695.3934837092734,0.6540094685693827,0.6622305764411028,0.36779448621553884,0.3243358395989975,0.41421086048454475,0.9,0.30612244897959184,0.30612244897959184,0.0808775271512114,0.02894486829318193,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.3333333333333333,EtisLaribDB,EtisLaribDB,Polyp
1,Detector Tree,350.5,1468.3752291584165,1767.3640350877192,0.6730014741922703,0.6622305764411028,0.36779448621553884,0.3243358395989975,0.41421086048454475,0.9,0.30612244897959184,0.30612244897959184,0.0808775271512114,0.0291951019530595,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.3333333333333333,EtisLaribDB,EtisLaribDB,Polyp
0,Base Tree,350.5,2661.5293762978877,2684.997493734336,0.6677820694593627,0.6639348370927319,0.36849624060150377,0.33674185463659145,0.3910198830409357,0.9,0.30612244897959184,0.30612244897959184,0.05768654970760238,0.04307225376366084,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.3333333333333333,EtisLaribDB,EtisLaribDB,Polyp
1,Detector Tree,350.5,1460.4081408109696,1763.7334837092733,0.6692892024685294,0.6639348370927319,0.36849624060150377,0.33674185463659145,0.3910198830409357,0.9,0.30612244897959184,0.30612244897959184,0.05768654970760238,0.04287677556757637,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.3333333333333333,EtisLaribDB,EtisLaribDB,Polyp
0,Base Tree,350.5,2566.647946396604,2633.3233082706765,0.683336402230065,0.672406015037594,0.3442606516290727,0.333609022556391,0.364828738512949,0.9,0.30612244897959184,0.30612244897959184,0.03149540517961571,0.036838610812746135,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.3333333333333333,EtisLaribDB,EtisLaribDB,Polyp
1,Detector Tree,350.5,1402.0361657877186,1613.8954135338347,0.6896089328889791,0.672406015037594,0.3442606516290727,0.333609022556391,0.364828738512949,0.9,0.30612244897959184,0.30612244897959184,0.03149540517961571,0.03841918232983782,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.3333333333333333,EtisLaribDB,EtisLaribDB,Polyp
0,Base Tree,350.5,2358.8940896117842,2442.0676691729323,0.7173944115390517,0.7037593984962406,0.3020551378446115,0.3020551378446115,0.30748020050125313,0.9,0.30612244897959184,0.30612244897959184,0.027162573099415187,0.025117120351900158,1.0,1.0,1.0,0.3333333333333333,EtisLaribDB,EtisLaribDB,Polyp
1,Detector Tree,350.5,1300.4459180426063,1500.8170175438597,0.7310492807017545,0.7037593984962406,0.3020551378446115,0.3020551378446115,0.30748020050125313,0.9,0.30612244897959184,0.30612244897959184,0.027162573099415187,0.032081042606516307,1.0,1.0,1.0,0.3333333333333333,EtisLaribDB,EtisLaribDB,Polyp
0,Base Tree,350.5,3056.326530612245,3073.3182957393483,0.6030612244897959,0.6002756892230576,0.4498997493734336,0.4419548872180451,0.5,0.9,0.30612244897959184,0.30612244897959184,0.05555555555555557,0.030109968799549903,0.5,0.5,0.5,0.4444444444444444,EtisLaribDB,EtisLaribDB,Polyp
1,Detector Tree,350.5,2032.5041369006285,2444.458320802005,0.5891773738493968,0.6002756892230576,0.4498997493734336,0.4419548872180451,0.5,0.9,0.30612244897959184,0.30612244897959184,0.05555555555555557,0.03086843165916314,0.5,0.5,0.5,0.4444444444444444,EtisLaribDB,EtisLaribDB,Polyp
